voter_name,canonical_id,role,position
Javier Angulo,F:7b5d85393630,critic,6
Javier Angulo,F:73ac13372020,critic,3
Javier Angulo,F:d62c40a3d88f,critic,2
Javier Angulo,F:e2bff7956338,critic,8
Javier Angulo,F:299aafd38526,critic,1
Javier Angulo,F:08966bbb6c53,critic,9
Alberto Anile,F:bf6387f2c8ae,critic,9
Alberto Anile,F:e3db72878efa,critic,3
Alberto Anile,F:7dacc043e524,critic,5
Alberto Anile,F:83ebc8b43c9d,critic,7
Alberto Anile,F:b5a06746734d,critic,10
Alberto Anile,F:e2bff7956338,critic,8
Alberto Anile,F:edfb01f5a9d6,critic,6
Alberto Anile,F:d4937a407577,critic,2
Alberto Anile,F:078c56f7dec6,critic,4
Alberto Anile,F:0c208843518d,critic,1
Corrina Antrobus,F:96db1ec94fd6,critic,8
Corrina Antrobus,F:ffdb9349f92c,critic,3
Corrina Antrobus,F:bc23a0b30cb0,critic,5
Corrina Antrobus,F:d1188b34b03c,critic,10
Corrina Antrobus,F:f4b3aaca24c7,critic,6
Corrina Antrobus,F:34fc9bb1c02f,critic,2
Corrina Antrobus,F:29be497f95ce,critic,9
Corrina Antrobus,F:d284e87081b9,critic,4
Corrina Antrobus,F:5faf4e826922,critic,7
Corrina Antrobus,F:a43d60954b23,critic,1
João Antunes,F:b132d89fef53,critic,9
João Antunes,F:97b42f962368,critic,7
João Antunes,F:4178c0f6fbb7,critic,6
João Antunes,F:9f96298e4d23,critic,8
João Antunes,F:bf6387f2c8ae,critic,10
João Antunes,F:608e02fe3ca2,critic,2
João Antunes,F:f5b23bc11b1d,critic,3
João Antunes,F:9efcb3d93167,critic,1
João Antunes,F:d117472f572e,critic,5
João Antunes,F:176166e412b4,critic,4
Babak Anvari,F:860988085746,director,5
Babak Anvari,F:9e3f780a653d,director,2
Babak Anvari,F:ee2a2cfc2fc7,director,6
Babak Anvari,F:125061f190de,director,8
Babak Anvari,F:b132d89fef53,director,10
Babak Anvari,F:653f45346bcc,director,9
Babak Anvari,F:15fb724d4599,director,1
Babak Anvari,F:4409f275b372,director,4
Babak Anvari,F:d2506ebeb73e,director,7
Babak Anvari,F:59e7441be420,director,3
María Aparicio,F:b9519c0e0789,director,6
María Aparicio,F:7cdcf0b32a06,director,8
María Aparicio,F:4b1de0b58426,director,5
María Aparicio,F:e50df68cbfa5,director,3
María Aparicio,F:feaa04ac1109,director,7
María Aparicio,F:944ad783759e,director,9
María Aparicio,F:948612cf90f6,director,1
María Aparicio,F:fefe0b7e9840,director,2
María Aparicio,F:335a82ae62fd,director,4
Adriano Aprà,F:19eb92f7e110,critic,10
Adriano Aprà,F:301c7c600c7d,critic,1
Adriano Aprà,F:7ecd292638a9,critic,8
Adriano Aprà,F:28cbb3872882,critic,2
Adriano Aprà,F:ff5bdf04a167,critic,7
Adriano Aprà,F:853aa70a4537,critic,9
Adriano Aprà,F:8c19c11a0e35,critic,3
Adriano Aprà,F:a112a2d26944,critic,4
Adriano Aprà,F:f1a9f822d722,critic,5
Adriano Aprà,F:ca958d1a46e6,critic,6
Sharofat Arabova,F:edfb01f5a9d6,critic,6
Sharofat Arabova,F:cda1a8b3152c,critic,9
Sharofat Arabova,F:afa2cf1bc931,critic,1
Sharofat Arabova,F:e0fa4f112d72,critic,3
Sharofat Arabova,F:7b5d85393630,critic,8
Sharofat Arabova,F:bee09401fa7d,critic,7
Sharofat Arabova,F:34cf774aeffe,critic,5
Sharofat Arabova,F:83ebc8b43c9d,critic,10
Sharofat Arabova,F:838a18661382,critic,4
Sharofat Arabova,F:f1400046c859,critic,2
Magdalena Arau,F:00844f166378,critic,1
Magdalena Arau,F:eb6115735be9,critic,5
Magdalena Arau,F:10e86670da04,critic,9
Magdalena Arau,F:85023f1ca7a0,critic,4
Magdalena Arau,F:44d249fc6091,critic,6
Magdalena Arau,F:894f00fccd4a,critic,3
Magdalena Arau,F:63d46e5d8cef,critic,7
Magdalena Arau,F:157dd7703edd,critic,2
Magdalena Arau,F:75046ffb9b38,critic,10
Magdalena Arau,F:8fc32725b37f,critic,8
Inácio Araújo,F:5094c1da4d65,critic,7
Inácio Araújo,F:d5d45d8c9f1b,critic,6
Inácio Araújo,F:a974077eb9e0,critic,4
Inácio Araújo,F:518c3be86064,critic,1
Inácio Araújo,F:951e168add74,critic,5
Inácio Araújo,F:8f681498cddb,critic,2
Inácio Araújo,F:67f9c091abbe,critic,3
Inácio Araújo,F:d8e24aa1ab58,critic,8
Inácio Araújo,F:b5a06746734d,critic,9
Ina Archer,F:2bcbc58a252d,critic,7
Ina Archer,F:b2910882a46d,critic,6
Ina Archer,F:5e50831bc5da,critic,1
Ina Archer,F:83c734e30238,critic,10
Ina Archer,F:ef28514dc4e7,critic,5
Ina Archer,F:7cdcf0b32a06,critic,8
Ina Archer,F:5b9c8bdee226,critic,3
Ina Archer,F:53f90337bcd9,critic,2
Ina Archer,F:d1188b34b03c,critic,9
Ina Archer,F:930e2118f326,critic,4
Ray Argall,F:43611010276c,director,6
Ray Argall,F:d63f22c37e98,director,9
Ray Argall,F:9e103f641ac9,director,10
Ray Argall,F:a4f7c232b296,director,2
Ray Argall,F:5f06d725a1e2,director,4
Ray Argall,F:cdacaa64a889,director,7
Ray Argall,F:4a63c7d35151,director,5
Ray Argall,F:8597d9c9948f,director,3
Ray Argall,F:aa5b85412a3e,director,8
Ray Argall,F:d104d4299ce4,director,1
Ali Arikan,F:bf6387f2c8ae,critic,10
Ali Arikan,F:e2bff7956338,critic,9
Ali Arikan,F:ff75a05ba004,critic,1
Ali Arikan,F:09035fce59e3,critic,7
Ali Arikan,F:860988085746,critic,3
Ali Arikan,F:23bcdf10e622,critic,6
Ali Arikan,F:d117472f572e,critic,8
Ali Arikan,F:5d99bc43562a,critic,2
Ali Arikan,F:7c54b4356371,critic,4
Ali Arikan,F:1c8565784f6c,critic,5
Andrey Arnold,F:8796cf7b8683,critic,1
Andrey Arnold,F:608e02fe3ca2,critic,8
Andrey Arnold,F:29e8c2663329,critic,10
Andrey Arnold,F:f376d0dacdd0,critic,9
Andrey Arnold,F:9d5f6e82448b,critic,6
Andrey Arnold,F:cbd7326aca41,critic,2
Andrey Arnold,F:7af3bfecc2a8,critic,7
Andrey Arnold,F:7092fe43eaba,critic,3
Andrey Arnold,F:00f500a91ff3,critic,4
Andrey Arnold,F:cd5f735f7e72,critic,5
Phuttiphong Aroonpheng,F:d2c81bee4c02,director,4
Phuttiphong Aroonpheng,F:98d313d5e8c4,director,1
Phuttiphong Aroonpheng,F:29e8c2663329,director,9
Phuttiphong Aroonpheng,F:125061f190de,director,8
Phuttiphong Aroonpheng,F:b09fb8ce622b,director,5
Phuttiphong Aroonpheng,F:114ae73dd3a7,director,7
Phuttiphong Aroonpheng,F:e755afc950d9,director,2
Phuttiphong Aroonpheng,F:9f96298e4d23,director,10
Phuttiphong Aroonpheng,F:242774c76ce6,director,3
Phuttiphong Aroonpheng,F:d0416491dc50,director,6
Álvaro Arroba,F:4178c0f6fbb7,critic,10
Álvaro Arroba,F:d5d45d8c9f1b,critic,9
Álvaro Arroba,F:e42d7b6122f3,critic,1
Álvaro Arroba,F:021d58f95670,critic,7
Álvaro Arroba,F:704ecdc4932f,critic,5
Álvaro Arroba,F:9fd82e2774e6,critic,3
Álvaro Arroba,F:646f1aa53793,critic,2
Álvaro Arroba,F:a454d3354c22,critic,8
Álvaro Arroba,F:bb224488a521,critic,6
Álvaro Arroba,F:5ac7462777a2,critic,4
Marco Arrocha,F:09874e3f5d06,critic,3
Marco Arrocha,F:31ccba01f02e,critic,4
Marco Arrocha,F:a454d3354c22,critic,5
Marco Arrocha,F:411df6bf4e5c,critic,1
Marco Arrocha,F:ec983a6c1ee5,critic,6
Marco Arrocha,F:27cc97d93f99,critic,7
Marco Arrocha,F:8481529aa9c4,critic,9
Marco Arrocha,F:afd704ac0dcc,critic,2
Marco Arrocha,F:55ad4fb0baae,critic,8
Marco Arrocha,F:11f597068baf,critic,10
José Arroyo,F:9f96298e4d23,critic,10
José Arroyo,F:edfb01f5a9d6,critic,7
José Arroyo,F:08966bbb6c53,critic,9
José Arroyo,F:40851c97fe02,critic,3
José Arroyo,F:e2bff7956338,critic,8
José Arroyo,F:b339d6c582f0,critic,6
José Arroyo,F:e3f9a5827411,critic,1
José Arroyo,F:4910ffd369f1,critic,2
José Arroyo,F:46194e616618,critic,4
José Arroyo,F:2320d0b9141c,critic,5
Anjelika Artyukh,F:51e23cb90365,critic,1
Anjelika Artyukh,F:b5a06746734d,critic,10
Anjelika Artyukh,F:090832505b0f,critic,8
Anjelika Artyukh,F:b7a375b81ea1,critic,2
Anjelika Artyukh,F:4434c6705bd6,critic,6
Anjelika Artyukh,F:4856ae18c1cd,critic,5
Anjelika Artyukh,F:7b5d85393630,critic,7
Anjelika Artyukh,F:b132d89fef53,critic,9
Anjelika Artyukh,F:f6ff4c164fbd,critic,4
Anjelika Artyukh,F:520af39d3f5c,critic,3
Joana Ascensão,F:b81ddc038404,critic,4
Joana Ascensão,F:8509b531b601,critic,2
Joana Ascensão,F:98aa847a19fe,critic,3
Joana Ascensão,F:7a7c0ff849d4,critic,8
Joana Ascensão,F:72d6d9bf2299,critic,6
Joana Ascensão,F:7cdcf0b32a06,critic,10
Joana Ascensão,F:8e8a8b10ef98,critic,1
Joana Ascensão,F:d8e24aa1ab58,critic,9
Joana Ascensão,F:9e103f641ac9,critic,7
Joana Ascensão,F:8c93104a11a8,critic,5
Mark Asch,F:269e50561c64,critic,5
Mark Asch,F:e3a29e728f76,critic,6
Mark Asch,F:dd77850060eb,critic,3
Mark Asch,F:4acddf379d28,critic,9
Mark Asch,F:b5a06746734d,critic,10
Mark Asch,F:ddee5a65e949,critic,1
Mark Asch,F:a9519db91181,critic,8
Mark Asch,F:8c2419d1eecf,critic,4
Mark Asch,F:aa65b1eedc05,critic,7
Mark Asch,F:1d103ee947b6,critic,2
Rodney Ascher,F:cd16eb87f4ea,director,1
Rodney Ascher,F:1788d550f931,director,5
Rodney Ascher,F:2acefd3cc528,director,4
Rodney Ascher,F:5e72b614b84c,director,2
Rodney Ascher,F:ae210c811b05,director,8
Rodney Ascher,F:099c0627afb5,director,7
Rodney Ascher,F:8badff5a0ec4,director,3
Rodney Ascher,F:9bc253a7e2b4,director,10
Rodney Ascher,F:67b0d09fb2d2,director,9
Rodney Ascher,F:8690297bc428,director,6
Marina Ashioti,F:653f45346bcc,critic,9
Marina Ashioti,F:090832505b0f,critic,7
Marina Ashioti,F:caabee7db5c9,critic,4
Marina Ashioti,F:2b8f2194d907,critic,5
Marina Ashioti,F:325075869126,critic,10
Marina Ashioti,F:f60d8a411d0b,critic,2
Marina Ashioti,F:77324d1d150c,critic,3
Marina Ashioti,F:e7a60e17fb03,critic,1
Marina Ashioti,F:cb689f3e2a97,critic,8
Marina Ashioti,F:0a600f29226c,critic,6
Jessica Ashman,F:be922adcc35a,director,6
Jessica Ashman,F:80476c85ac52,director,3
Jessica Ashman,F:9bc253a7e2b4,director,5
Jessica Ashman,F:80756e2dd540,director,1
Jessica Ashman,F:128bd06f3a58,director,2
Jessica Ashman,F:fa14126df2e7,director,4
Jessica Ashman,F:125061f190de,director,10
Jessica Ashman,F:6744994f98f6,director,9
Jessica Ashman,F:fbac63dcd9cf,director,8
Jessica Ashman,F:41d225e6ff0b,director,7
Manuel Asín,F:7dacc043e524,critic,10
Manuel Asín,F:83d479d3ae29,critic,5
Manuel Asín,F:6c6d0bc5ce49,critic,8
Manuel Asín,F:15cebbda1cd1,critic,9
Manuel Asín,F:5d1eeae30e1c,critic,4
Manuel Asín,F:00845128669c,critic,2
Manuel Asín,F:bd36ac33e745,critic,3
Manuel Asín,F:8db25a4797e8,critic,7
Manuel Asín,F:ec983a6c1ee5,critic,6
Manuel Asín,F:c448521882ce,critic,1
Jon Asp,F:ec7726632ac1,critic,6
Jon Asp,F:d8e24aa1ab58,critic,5
Jon Asp,F:b21e5cdba7f0,critic,3
Jon Asp,F:f487433720d3,critic,4
Jon Asp,F:1190a83ac033,critic,1
Jon Asp,F:944ad783759e,critic,7
Jon Asp,F:325075869126,critic,9
Jon Asp,F:653f45346bcc,critic,8
Jon Asp,F:b8c65bcb3d78,critic,2
Jon Asp,F:9f96298e4d23,critic,10
Luke Aspell,F:f51282aa60e8,critic,5
Luke Aspell,F:4eda700d0b80,critic,3
Luke Aspell,F:09a914de09e9,critic,7
Luke Aspell,F:894b85967332,critic,2
Luke Aspell,F:af2652189a5a,critic,1
Luke Aspell,F:83c734e30238,critic,10
Luke Aspell,F:3e088c64f4af,critic,8
Luke Aspell,F:068c465e7d9f,critic,4
Luke Aspell,F:ec7726632ac1,critic,9
Luke Aspell,F:933ec9beaa5b,critic,6
Matthew Asprey Gear,F:bf6387f2c8ae,critic,10
Matthew Asprey Gear,F:76f8cccf860c,critic,5
Matthew Asprey Gear,F:cbb0587ba064,critic,9
Matthew Asprey Gear,F:1c8565784f6c,critic,3
Matthew Asprey Gear,F:951e168add74,critic,2
Matthew Asprey Gear,F:069cda2e3235,critic,8
Matthew Asprey Gear,F:4856ae18c1cd,critic,7
Matthew Asprey Gear,F:4e2bc3c14baa,critic,6
Matthew Asprey Gear,F:cbca9660da1d,critic,4
Matthew Asprey Gear,F:1fe1a3f375d4,critic,1
Aditya Assarat,F:c6014c74c7ea,director,3
Aditya Assarat,F:7de0eaabaf36,director,2
Aditya Assarat,F:2b8f2194d907,director,7
Aditya Assarat,F:002c591e702f,director,9
Aditya Assarat,F:41912772ddcd,director,4
Aditya Assarat,F:41d225e6ff0b,director,6
Aditya Assarat,F:a6c082213a45,director,1
Aditya Assarat,F:6ffcf833b768,director,5
Aditya Assarat,F:e2bff7956338,director,10
Aditya Assarat,F:71c7b9363133,director,8
Olivier Assayas,F:b132d89fef53,director,10
Olivier Assayas,F:55ad4fb0baae,director,4
Olivier Assayas,F:078c56f7dec6,director,6
Olivier Assayas,F:1232574daf78,director,5
Olivier Assayas,F:b5749f03606c,director,7
Olivier Assayas,F:ed7d59c56f5d,director,3
Olivier Assayas,F:cc9503e9292d,director,1
Olivier Assayas,F:75046ffb9b38,director,8
Olivier Assayas,F:4178c0f6fbb7,director,9
Olivier Assayas,F:a4fbb368886c,director,2
Ari Aster,F:b5a06746734d,director,10
Ari Aster,F:83ebc8b43c9d,director,8
Ari Aster,F:6d78c0ecb7e7,director,6
Ari Aster,F:bd648fce3b3f,director,4
Ari Aster,F:75046ffb9b38,director,7
Ari Aster,F:b7dbf64232a8,director,3
Ari Aster,F:97b42f962368,director,9
Ari Aster,F:64af353ded24,director,1
Ari Aster,F:cbb0587ba064,director,5
Ari Aster,F:bf3c458ce933,director,2
Emily Atef,F:c78c6b97f980,director,10
Emily Atef,F:99525f6dd03f,director,6
Emily Atef,F:2da4899c687b,director,8
Emily Atef,F:9daa251a7795,director,7
Emily Atef,F:c823f40274e5,director,4
Emily Atef,F:0b59db9c3fd9,director,2
Emily Atef,F:114ae73dd3a7,director,9
Emily Atef,F:b8a27b2b119e,director,1
Emily Atef,F:efb0b3c4281e,director,3
Emily Atef,F:f1400046c859,director,5
Jerónimo Atehortúa,F:2fad03e3ad97,director,4
Jerónimo Atehortúa,F:7a7c0ff849d4,director,8
Jerónimo Atehortúa,F:7a4937c915f3,director,5
Jerónimo Atehortúa,F:44bd716e011d,director,1
Jerónimo Atehortúa,F:a9519db91181,director,9
Jerónimo Atehortúa,F:5bf728a15019,director,2
Jerónimo Atehortúa,F:73bc2b4ab8ea,director,3
Jerónimo Atehortúa,F:2da4899c687b,director,7
Jerónimo Atehortúa,F:34cf774aeffe,director,6
Jerónimo Atehortúa,F:944ad783759e,director,10
Michael Atkinson,F:bf6387f2c8ae,critic,9
Michael Atkinson,F:4178c0f6fbb7,critic,8
Michael Atkinson,F:ed09733fe458,critic,3
Michael Atkinson,F:03809811ea9b,critic,6
Michael Atkinson,F:b5a06746734d,critic,10
Michael Atkinson,F:146ec1241d81,critic,2
Michael Atkinson,F:4e2bc3c14baa,critic,4
Michael Atkinson,F:15298623ef1f,critic,7
Michael Atkinson,F:11f597068baf,critic,5
Michael Atkinson,F:b270f6c2406f,critic,1
Hervé Aubron,F:fdffe3f0bfb8,critic,3
Hervé Aubron,F:55ad4fb0baae,critic,4
Hervé Aubron,F:8fe1bdde11ef,critic,8
Hervé Aubron,F:e4e5d0b8b474,critic,9
Hervé Aubron,F:67f9c091abbe,critic,2
Hervé Aubron,F:ba2ff6c9eac4,critic,1
Hervé Aubron,F:b5a06746734d,critic,10
Hervé Aubron,F:f487433720d3,critic,5
Hervé Aubron,F:11f597068baf,critic,7
Hervé Aubron,F:f87b3c091815,critic,6
Jacques Aumont,F:e2bff7956338,critic,10
Jacques Aumont,F:539c30409d2b,critic,1
Jacques Aumont,F:002dd21bef36,critic,8
Jacques Aumont,F:23137aa71e5e,critic,5
Jacques Aumont,F:af8a444709e4,critic,6
Jacques Aumont,F:58f9e7707a27,critic,9
Jacques Aumont,F:8e5e88be2393,critic,4
Jacques Aumont,F:33bed4da2918,critic,3
Jacques Aumont,F:ac7020e391e2,critic,7
Jacques Aumont,F:f38d49c60995,critic,2
Giuseppe Pupi Avati,F:a5770030b496,director,3
Giuseppe Pupi Avati,F:2907bfe31ad2,director,6
Giuseppe Pupi Avati,F:6ae8c10ff551,director,5
Giuseppe Pupi Avati,F:83ebc8b43c9d,director,10
Giuseppe Pupi Avati,F:833cd8b378fb,director,4
Giuseppe Pupi Avati,F:22f3ae735864,director,2
Giuseppe Pupi Avati,F:edfb01f5a9d6,director,9
Giuseppe Pupi Avati,F:a5083fa04636,director,7
Giuseppe Pupi Avati,F:09035fce59e3,director,8
Giuseppe Pupi Avati,F:e20c69dc0df6,director,1
Eddie  Averill,F:7dacc043e524,critic,9
Eddie  Averill,F:842f32097573,critic,3
Eddie  Averill,F:d117472f572e,critic,10
Eddie  Averill,F:d5d45d8c9f1b,critic,7
Eddie  Averill,F:15298623ef1f,critic,8
Eddie  Averill,F:3a1db211ccc6,critic,4
Eddie  Averill,F:d2506ebeb73e,critic,5
Eddie  Averill,F:fc4050035da9,critic,1
Eddie  Averill,F:cf4f8f54b4df,critic,6
Eddie  Averill,F:7e30e8fe981c,critic,2
Lila Avilés,F:29e8c2663329,director,9
Lila Avilés,F:2320d0b9141c,director,4
Lila Avilés,F:1876b26426fa,director,5
Lila Avilés,F:97b42f962368,director,10
Lila Avilés,F:2da4899c687b,director,7
Lila Avilés,F:17fcc038144d,director,6
Lila Avilés,F:d6f2f0d75db0,director,1
Lila Avilés,F:d2c81bee4c02,director,2
Lila Avilés,F:7c9c923f35c0,director,3
Lila Avilés,F:002c591e702f,director,8
Hicham Awad,F:9cfb482519f5,critic,4
Hicham Awad,F:269ff03a9765,critic,8
Hicham Awad,F:9e103f641ac9,critic,9
Hicham Awad,F:1771f7b14c38,critic,1
Hicham Awad,F:f4e217197597,critic,7
Hicham Awad,F:15bcedf51ef8,critic,10
Hicham Awad,F:1981d43b26fb,critic,2
Hicham Awad,F:12578c3e4a3c,critic,5
Hicham Awad,F:b36e2106dd8c,critic,6
Hicham Awad,F:3deac5d8e90d,critic,3
Richard Ayoade,F:ed913192d169,director,5
Richard Ayoade,F:e067866bf78e,director,3
Richard Ayoade,F:6d78c0ecb7e7,director,8
Richard Ayoade,F:d440520d1dd8,director,1
Richard Ayoade,F:af4e177d1ed2,director,2
Richard Ayoade,F:8fe1bdde11ef,director,6
Richard Ayoade,F:d8e24aa1ab58,director,7
Richard Ayoade,F:97b42f962368,director,9
Richard Ayoade,F:bd648fce3b3f,director,4
Richard Ayoade,F:9f96298e4d23,director,10
Senem Aytac,F:f92de5796e6e,critic,3
Senem Aytac,F:438a00f863ad,critic,1
Senem Aytac,F:090832505b0f,critic,10
Senem Aytac,F:caabee7db5c9,critic,7
Senem Aytac,F:b4f220e86fba,critic,2
Senem Aytac,F:d2ac8fced14e,critic,9
Senem Aytac,F:8082e9c53944,critic,5
Senem Aytac,F:950c29bf9796,critic,8
Senem Aytac,F:2da4899c687b,critic,6
Senem Aytac,F:2eb5e0cd3ccf,critic,4
Rita Azevedo Gomes,F:5e303ce5e4f2,director,9
Rita Azevedo Gomes,F:f74c44fe7e92,director,8
Rita Azevedo Gomes,F:f366e93a7dec,director,4
Rita Azevedo Gomes,F:16ecf4d7dd20,director,2
Rita Azevedo Gomes,F:93439c123968,director,1
Rita Azevedo Gomes,F:b6490bda1d25,director,6
Rita Azevedo Gomes,F:20d9133d4111,director,3
Rita Azevedo Gomes,F:143259a9cf32,director,7
Rita Azevedo Gomes,F:f3a8723d695d,director,10
Rita Azevedo Gomes,F:dff50d8e23f6,director,5
Philippe Azoury,F:4ba839ad7713,critic,1
Philippe Azoury,F:f487433720d3,critic,5
Philippe Azoury,F:2bcbc58a252d,critic,9
Philippe Azoury,F:c34fe68dc6cf,critic,6
Philippe Azoury,F:20a0a276094a,critic,4
Philippe Azoury,F:f85c54efe544,critic,3
Philippe Azoury,F:a9519db91181,critic,8
Philippe Azoury,F:4acddf379d28,critic,10
Philippe Azoury,F:f87b3c091815,critic,7
Philippe Azoury,F:269fc98283c3,critic,2
Anna Babos,F:bef1d4864b29,critic,6
Anna Babos,F:5abf26686957,critic,4
Anna Babos,F:bc755870a771,critic,1
Anna Babos,F:122fb2de00e8,critic,9
Anna Babos,F:c48b24faa9f1,critic,7
Anna Babos,F:8082e9c53944,critic,10
Anna Babos,F:c0fb0aee874a,critic,5
Anna Babos,F:5214210e6b88,critic,2
Anna Babos,F:a3da129161b5,critic,3
Anna Babos,F:7be38868e0ce,critic,8
Alejandro Bachmann,F:5de6c4a1f227,critic,3
Alejandro Bachmann,F:325075869126,critic,9
Alejandro Bachmann,F:c530af7c9513,critic,4
Alejandro Bachmann,F:3607e9f1675c,critic,7
Alejandro Bachmann,F:83c734e30238,critic,10
Alejandro Bachmann,F:d270087b657a,critic,6
Alejandro Bachmann,F:9b395645bb4f,critic,1
Alejandro Bachmann,F:1342123c8f62,critic,5
Alejandro Bachmann,F:69f5bed6f836,critic,8
Alejandro Bachmann,F:b7f3bdbe57c3,critic,2
Anna Backman Rogers,F:9c7d37d05b63,critic,2
Anna Backman Rogers,F:15bcedf51ef8,critic,9
Anna Backman Rogers,F:4a156fefa5cb,critic,1
Anna Backman Rogers,F:b5b8d610e881,critic,7
Anna Backman Rogers,F:3870d5428078,critic,4
Anna Backman Rogers,F:f1f9458aedc5,critic,6
Anna Backman Rogers,F:68f067eb3cf7,critic,5
Anna Backman Rogers,F:d2ac8fced14e,critic,10
Anna Backman Rogers,F:37bbd65ea51f,critic,8
Anna Backman Rogers,F:424f6f84bc29,critic,3
Nicholas Baer,F:325075869126,critic,10
Nicholas Baer,F:944ad783759e,critic,8
Nicholas Baer,F:06fdbc95a00e,critic,1
Nicholas Baer,F:c9a62b53f643,critic,4
Nicholas Baer,F:64ab12e0c6ea,critic,2
Nicholas Baer,F:2ec8e3a6b8aa,critic,6
Nicholas Baer,F:3af703bb3bf8,critic,3
Nicholas Baer,F:69f5bed6f836,critic,9
Nicholas Baer,F:af9e3551238b,critic,5
Nicholas Baer,F:38ccb3d447c3,critic,7
Peter Bagrov,F:e4e5d0b8b474,critic,10
Peter Bagrov,F:25344d9e0b31,critic,4
Peter Bagrov,F:a5d0909bfd7e,critic,5
Peter Bagrov,F:3e7a3a8f8433,critic,6
Peter Bagrov,F:f88fe6fb9a21,critic,3
Peter Bagrov,F:9a8cc9360314,critic,1
Peter Bagrov,F:feaa04ac1109,critic,9
Peter Bagrov,F:d82151d9c18c,critic,7
Peter Bagrov,F:078c56f7dec6,critic,8
Peter Bagrov,F:308c0cf38e58,critic,2
Neil Bahadur,F:cd8b74b7b5a9,critic,5
Neil Bahadur,F:d98efec4c557,critic,1
Neil Bahadur,F:296c885895bb,critic,7
Neil Bahadur,F:141c47593aaa,critic,3
Neil Bahadur,F:ed258bfa07e7,critic,4
Neil Bahadur,F:45b24d0baf76,critic,2
Neil Bahadur,F:aa65b1eedc05,critic,10
Neil Bahadur,F:f85c54efe544,critic,6
Neil Bahadur,F:b7dbf64232a8,critic,8
Neil Bahadur,F:7a7c0ff849d4,critic,9
Abbas Baharloo,F:9f96298e4d23,critic,8
Abbas Baharloo,F:bf6387f2c8ae,critic,10
Abbas Baharloo,F:b132d89fef53,critic,9
Abbas Baharloo,F:e2bff7956338,critic,7
Abbas Baharloo,F:83ebc8b43c9d,critic,5
Abbas Baharloo,F:edfb01f5a9d6,critic,3
Abbas Baharloo,F:f53416daf440,critic,2
Abbas Baharloo,F:ec7726632ac1,critic,4
Abbas Baharloo,F:03774d8054b0,critic,6
Abbas Baharloo,F:c34fe68dc6cf,critic,1
Prano Bailey-Bond,F:11f597068baf,director,8
Prano Bailey-Bond,F:269fc98283c3,director,3
Prano Bailey-Bond,F:ec7726632ac1,director,9
Prano Bailey-Bond,F:090832505b0f,director,10
Prano Bailey-Bond,F:5da49dcce857,director,6
Prano Bailey-Bond,F:8d16a29854c9,director,4
Prano Bailey-Bond,F:52e69edc134a,director,1
Prano Bailey-Bond,F:42055019662f,director,2
Prano Bailey-Bond,F:11fff6d5f45a,director,7
Prano Bailey-Bond,F:1a5144262bc4,director,5
Cameron Bailey,F:b5a06746734d,critic,9
Cameron Bailey,F:83c734e30238,critic,10
Cameron Bailey,F:08966bbb6c53,critic,8
Cameron Bailey,F:cb689f3e2a97,critic,5
Cameron Bailey,F:c22c42cd69b9,critic,3
Cameron Bailey,F:002c591e702f,critic,2
Cameron Bailey,F:57a1bf06a3b8,critic,1
Cameron Bailey,F:16913ba1d831,critic,4
Cameron Bailey,F:69f5bed6f836,critic,6
Cameron Bailey,F:325075869126,critic,7
Colm Bairéad,F:e50615c80a64,director,5
Colm Bairéad,F:bf6387f2c8ae,director,10
Colm Bairéad,F:a454d3354c22,director,4
Colm Bairéad,F:b132d89fef53,director,9
Colm Bairéad,F:08966bbb6c53,director,8
Colm Bairéad,F:024fe592458e,director,2
Colm Bairéad,F:fa5e7f56ebee,director,3
Colm Bairéad,F:b339d6c582f0,director,6
Colm Bairéad,F:59ad7c389a61,director,7
Colm Bairéad,F:b128d01eb660,director,1
Djordje Bajić,F:b5a06746734d,critic,10
Djordje Bajić,F:74869694acb1,critic,8
Djordje Bajić,F:78c121ec85ec,critic,1
Djordje Bajić,F:93a306d86cc1,critic,2
Djordje Bajić,F:fdbc5f598a2d,critic,5
Djordje Bajić,F:ba2ff6c9eac4,critic,3
Djordje Bajić,F:9d5f6e82448b,critic,7
Djordje Bajić,F:653f45346bcc,critic,9
Djordje Bajić,F:14731d2d5e4b,critic,4
Djordje Bajić,F:1637cba8e345,critic,6
Imruh Bakari,F:ed7d59c56f5d,director,3
Imruh Bakari,F:edfb01f5a9d6,director,7
Imruh Bakari,F:cda1a8b3152c,director,8
Imruh Bakari,F:1961bdb691aa,director,5
Imruh Bakari,F:02ded6e20b97,director,6
Imruh Bakari,F:e2bff7956338,director,10
Imruh Bakari,F:29e8c2663329,director,9
Imruh Bakari,F:b7b17347ab6a,director,4
Imruh Bakari,F:f9781fc86d8b,director,1
Imruh Bakari,F:a2a1ef5c6f47,director,2
Robin Baker,F:83d479d3ae29,critic,6
Robin Baker,F:24dc6c8040d9,critic,7
Robin Baker,F:2ec8e3a6b8aa,critic,8
Robin Baker,F:008495919c65,critic,9
Robin Baker,F:e63e93a3cfee,critic,1
Robin Baker,F:c22c42cd69b9,critic,10
Robin Baker,F:e074ce2e38fe,critic,4
Robin Baker,F:92271c7dc38d,critic,3
Robin Baker,F:3dcbf66b11b8,critic,2
Robin Baker,F:a7dc5420f605,critic,5
Rose Baker,F:ed913192d169,critic,6
Rose Baker,F:e147c7e3e29c,critic,5
