voter_name,canonical_id,sources,positions,voter_types
Lara Feigel,OL:OL267096W,Guardian Top 100,2,Author/Academic/Journalist
Lara Feigel,OL:OL267171W,Guardian Top 100,1,Author/Academic/Journalist
Lara Feigel,OL:OL276365W,Guardian Top 100,8,Author/Academic/Journalist
Lara Feigel,OL:OL27778127W,Guardian Top 100,9,Author/Academic/Journalist
Lara Feigel,OL:OL31259W,Guardian Top 100,6,Author/Academic/Journalist
Lara Feigel,OL:OL39396W,Guardian Top 100,5,Author/Academic/Journalist
Lara Feigel,OL:OL81293W,Guardian Top 100,4,Author/Academic/Journalist
Laura Wilson,OL:OL1150725W,Guardian Top 100,1,Author
Laura Wilson,OL:OL1168083W,Guardian Top 100,4,Author
Laura Wilson,OL:OL1209288W,Guardian Top 100,8,Author
Laura Wilson,OL:OL151411W,Guardian Top 100,5,Author
Laura Wilson,OL:OL190034W,Guardian Top 100,2,Author
Laura Wilson,OL:OL19350876W,Guardian Top 100,3,Author
Laura Wilson,OL:OL23205W,Guardian Top 100,9,Author
Laura Wilson,OL:OL483391W,Guardian Top 100,6,Author
Laura Wilson,OL:OL59048W,Guardian Top 100,10,Author
Laura Wilson,OL:OL8721462W,Guardian Top 100,7,Author
Lauren Elkin,OL:OL102389W,Guardian Top 100,4,Author
Lauren Elkin,OL:OL118986W,Guardian Top 100,7,Author
Lauren Elkin,OL:OL1244914W,Guardian Top 100,10,Author
Lauren Elkin,OL:OL15202030W,Guardian Top 100,8,Author
Lauren Elkin,OL:OL1715276W,Guardian Top 100,5,Author
Lauren Elkin,OL:OL20867W,Guardian Top 100,6,Author
Lauren Elkin,OL:OL26733889W,Guardian Top 100,1,Author
Lauren Elkin,OL:OL50548W,Guardian Top 100,3,Author
Lauren Elkin,OL:OL505583W,Guardian Top 100,2,Author
Lauren Elkin,OL:OL724072W,Guardian Top 100,9,Author
Leah Stewart,K:028967a6b1e9,Top Ten Books,4,
Leah Stewart,K:2484db8decc1,Top Ten Books,7,
Leah Stewart,K:338581d02713,Top Ten Books,10,
Leah Stewart,K:a643b2fb24c7,Top Ten Books,6,
Leah Stewart,OL:OL15165350W,Top Ten Books,2,
Leah Stewart,OL:OL1863530W,Top Ten Books,9,
Leah Stewart,OL:OL20867W,Top Ten Books,1,
Leah Stewart,OL:OL34381078W,Top Ten Books,3,
Leah Stewart,OL:OL59048W,Top Ten Books,8,
Leah Stewart,OL:OL8662242W,Top Ten Books,5,
Lee K. Abbott,K:3c196dac60d1,Top Ten Books,7,
Lee K. Abbott,K:5fcc86b529ea,series_explode,,
Lee K. Abbott,K:67787770c51b,Top Ten Books,5,
Lee K. Abbott,K:751bbe356d28,Top Ten Books,3,
Lee K. Abbott,K:a63cc765d5fe,Top Ten Books,9,
Lee K. Abbott,OL:OL1503886W,Top Ten Books,4,
Lee K. Abbott,OL:OL274505W,Top Ten Books,10,
Lee K. Abbott,OL:OL38663W,Top Ten Books,1,
Lee K. Abbott,OL:OL42718662W,series_explode,,
Lee K. Abbott,OL:OL463809W,series_explode,,
Lee K. Abbott,OL:OL463820W,series_explode,,
Lee K. Abbott,OL:OL53908W,Top Ten Books,2,
Lee K. Abbott,OL:OL82870W,Top Ten Books,8,
Lee Smith,K:04ef5684be62,Top Ten Books,1,
Lee Smith,K:1a7a36a0d16e,Top Ten Books,2,
Lee Smith,K:341323661942,Top Ten Books,3,
Lee Smith,K:3b04f3eef439,Top Ten Books,7,
Lee Smith,K:86720a12eae7,Top Ten Books,6,
Lee Smith,K:a16808037043,Top Ten Books,8,
Lee Smith,K:d2d9f9b0f145,Top Ten Books,4,
Lee Smith,OL:OL1095427W,Top Ten Books,9,
Lee Smith,OL:OL19350876W,Top Ten Books,10,
Lee Smith,OL:OL39396W,Top Ten Books,5,
Lev Grossman,K:096e7d480771,Top Ten Books,7,
Lev Grossman,K:10471e0b18f2,Top Ten Books,6,
Lev Grossman,K:1953ba5c8e84,Top Ten Books,10,
Lev Grossman,K:375a9e07d437,Top Ten Books,3,
Lev Grossman,K:8a974c3db91a,Top Ten Books,9,
Lev Grossman,OL:OL19350876W,Top Ten Books,1,
Lev Grossman,OL:OL26733889W,Top Ten Books,2,
Lev Grossman,OL:OL498463W,Top Ten Books,5,
Lev Grossman,OL:OL5721394W,Top Ten Books,8,
Lev Grossman,OL:OL86318W,Top Ten Books,4,
Liese Spencer,OL:OL166894W,Guardian Top 100,5,Journalist
Liese Spencer,OL:OL1875010W,Guardian Top 100,10,Journalist
Liese Spencer,OL:OL190034W,Guardian Top 100,1,Journalist
Liese Spencer,OL:OL20150260W,Guardian Top 100,8,Journalist
Liese Spencer,OL:OL26437W,Guardian Top 100,6,Journalist
Liese Spencer,OL:OL26733889W,Guardian Top 100,4,Journalist
Liese Spencer,OL:OL32013322W,Guardian Top 100,2,Journalist
Liese Spencer,OL:OL50548W,Guardian Top 100,3,Journalist
Liese Spencer,OL:OL74293W,Guardian Top 100,9,Journalist
Liese Spencer,OL:OL8721462W,Guardian Top 100,7,Journalist
Lily King,OL:OL103066W,Guardian Top 100,10,Author
Lily King,OL:OL1190289W,Guardian Top 100,9,Author
Lily King,OL:OL15165350W,Guardian Top 100,6,Author
Lily King,OL:OL20867W,Guardian Top 100,7,Author
Lily King,OL:OL26733889W,Guardian Top 100,2,Author
Lily King,OL:OL39396W,Guardian Top 100,1,Author
Lily King,OL:OL40756300W,Guardian Top 100,5,Author
Lily King,OL:OL50548W,Guardian Top 100,4,Author
Lily King,OL:OL757983W,Guardian Top 100,8,Author
Lily King,OL:OL82870W,Guardian Top 100,3,Author
Lionel Shriver,K:0fca861b17e1,Top Ten Books,10,
Lionel Shriver,K:aa9d8baf7d95,Top Ten Books,4,
Lionel Shriver,K:c34e51144bbc,Top Ten Books,1,
Lionel Shriver,K:d2d9f9b0f145,Top Ten Books,2,
Lionel Shriver,OL:OL166973W,Top Ten Books,8,
Lionel Shriver,OL:OL1992198W,Top Ten Books,7,
Lionel Shriver,OL:OL267096W,Top Ten Books,3,
Lionel Shriver,OL:OL44986W,Top Ten Books,9,
Lionel Shriver,OL:OL501911W,Top Ten Books,5,
Lionel Shriver,OL:OL98491W,Top Ten Books,6,
Lisa Allardice,OL:OL19690272W,Guardian Top 100,6,Journalist
Lisa Allardice,OL:OL20867W,Guardian Top 100,1,Journalist
Lisa Allardice,OL:OL2233736W,Guardian Top 100,3,Journalist
Lisa Allardice,OL:OL26437W,Guardian Top 100,5,Journalist
Lisa Allardice,OL:OL26733889W,Guardian Top 100,9,Journalist
Lisa Allardice,OL:OL276365W,Guardian Top 100,8,Journalist
Lisa Allardice,OL:OL39396W,Guardian Top 100,2,Journalist
Lisa Allardice,OL:OL40756300W,Guardian Top 100,10,Journalist
Lisa Allardice,OL:OL50548W,Guardian Top 100,7,Journalist
Lisa Allardice,OL:OL675783W,Guardian Top 100,4,Journalist
Lisa Tuttle,OL:OL1095427W,Guardian Top 100,7,Author
Lisa Tuttle,OL:OL14868508W,Guardian Top 100,4,Author
Lisa Tuttle,OL:OL2564006W,Guardian Top 100,9,Author
Lisa Tuttle,OL:OL276386W,Guardian Top 100,3,Author
Lisa Tuttle,OL:OL31259W,Guardian Top 100,10,Author
Lisa Tuttle,OL:OL34381078W,Guardian Top 100,8,Author
Lisa Tuttle,OL:OL35616W,Guardian Top 100,6,Author
Lisa Tuttle,OL:OL40756300W,Guardian Top 100,5,Author
Lisa Tuttle,OL:OL675783W,Guardian Top 100,1,Author
Lisa Tuttle,OL:OL893802W,Guardian Top 100,2,Author
Lorrie Moore,K:04ef5684be62,Top Ten Books,2,
Lorrie Moore,K:6c48d4f8f588,Top Ten Books,6,
Lorrie Moore,K:8a974c3db91a,Top Ten Books,5,
Lorrie Moore,K:906ffc5082cd,Top Ten Books,10,
Lorrie Moore,K:ee34a6c50dbf,Top Ten Books,3,
Lorrie Moore,OL:OL1095427W,Top Ten Books,7,
Lorrie Moore,OL:OL1855887W,Guardian Top 100,5,Author
Lorrie Moore,OL:OL190034W,Guardian Top 100,9,Author
Lorrie Moore,OL:OL19350876W,Top Ten Books,1,
Lorrie Moore,OL:OL20867W,Guardian Top 100;Top Ten Books,8;9,Author
Lorrie Moore,OL:OL40690787W,Guardian Top 100;Top Ten Books,10;8,Author
Lorrie Moore,OL:OL50548W,Guardian Top 100,4,Author
Lorrie Moore,OL:OL55221W,Guardian Top 100,1,Author
Lorrie Moore,OL:OL59048W,Guardian Top 100,6,Author
Lorrie Moore,OL:OL7180368W,Guardian Top 100;Top Ten Books,4;7,Author
Lorrie Moore,OL:OL82931W,Guardian Top 100,2,Author
Lorrie Moore,OL:OL931688W,Guardian Top 100,3,Author
Louis D. Rubin Jr.,K:86720a12eae7,Top Ten Books,4,
Louis D. Rubin Jr.,K:d2d9f9b0f145,Top Ten Books,3,
Louis D. Rubin Jr.,OL:OL102749W,Top Ten Books,9,
Louis D. Rubin Jr.,OL:OL1190289W,Top Ten Books,1,
Louis D. Rubin Jr.,OL:OL267171W,Top Ten Books,7,
Louis D. Rubin Jr.,OL:OL32013322W,Top Ten Books,8,
Louis D. Rubin Jr.,OL:OL44222301W,Top Ten Books,6,
Louis D. Rubin Jr.,OL:OL53908W,Top Ten Books,10,
Louis D. Rubin Jr.,OL:OL733640W,Top Ten Books,5,
Louis D. Rubin Jr.,OL:OL86318W,Top Ten Books,2,
Lucas Rijneveld,OL:OL17351965W,Guardian Top 100,6,Author
Lucas Rijneveld,OL:OL20032791W,Guardian Top 100,3,Author
Lucas Rijneveld,OL:OL20783698W,Guardian Top 100,10,Author
Lucas Rijneveld,OL:OL26860869W,Guardian Top 100,1,Author
Lucas Rijneveld,OL:OL27411628W,Guardian Top 100,8,Author
Lucas Rijneveld,OL:OL27482W,Guardian Top 100,4,Author
Lucas Rijneveld,OL:OL41078W,Guardian Top 100,7,Author
Lucas Rijneveld,OL:OL5280446W,Guardian Top 100,9,Author
Lucas Rijneveld,OL:OL627084W,Guardian Top 100,5,Author
Lucas Rijneveld,OL:OL98459W,Guardian Top 100,2,Author
Lucy Knight,OL:OL15165350W,Guardian Top 100,8,Journalist
Lucy Knight,OL:OL16805415W,Guardian Top 100,4,Journalist
Lucy Knight,OL:OL17063057W,Guardian Top 100,1,Journalist
Lucy Knight,OL:OL1835957W,Guardian Top 100,2,Journalist
Lucy Knight,OL:OL2196010W,Guardian Top 100,3,Journalist
Lucy Knight,OL:OL26004554W,Guardian Top 100,7,Journalist
Lucy Knight,OL:OL34381078W,Guardian Top 100,9,Journalist
Lucy Knight,OL:OL509889W,Guardian Top 100,10,Journalist
Lucy Knight,OL:OL59038W,Guardian Top 100,6,Journalist
Lucy Knight,OL:OL697431W,Guardian Top 100,5,Journalist
Lydia Millet,K:009fc9ee2b85,Top Ten Books,10,
Lydia Millet,K:2eac8d90cd3c,Top Ten Books,9,
Lydia Millet,K:4c60eb382dfb,Top Ten Books,1,
Lydia Millet,K:6a5199e9f862,Top Ten Books,7,
Lydia Millet,K:6e30a694fd3c,Top Ten Books,4,
Lydia Millet,K:896212b4cae6,Top Ten Books,8,
Lydia Millet,K:8ef0f612f76c,Top Ten Books,6,
Lydia Millet,K:dc6a20c417be,Top Ten Books,3,
Lydia Millet,OL:OL20422365W,Top Ten Books,5,
Lydia Millet,OL:OL26733889W,Top Ten Books,2,
M. John Harrison,OL:OL11294796W,Guardian Top 100,4,Author
M. John Harrison,OL:OL1326349W,Guardian Top 100,7,Author
M. John Harrison,OL:OL1858631W,Guardian Top 100,3,Author
M. John Harrison,OL:OL2066160W,Guardian Top 100,5,Author
M. John Harrison,OL:OL26414465W,Guardian Top 100,6,Author
M. John Harrison,OL:OL27820956W,Guardian Top 100,10,Author
M. John Harrison,OL:OL36270985W,Guardian Top 100,1,Author
M. John Harrison,OL:OL39329W,Guardian Top 100,2,Author
M. John Harrison,OL:OL59038W,Guardian Top 100,9,Author
M. John Harrison,OL:OL7171684W,Guardian Top 100,8,Author
Maaza Mengiste,OL:OL17661158W,Guardian Top 100,4,Author
Maaza Mengiste,OL:OL17764836W,Guardian Top 100,8,Author
Maaza Mengiste,OL:OL21678662W,Guardian Top 100,3,Author
Maaza Mengiste,OL:OL228705W,Guardian Top 100,10,Author
Maaza Mengiste,OL:OL267171W,Guardian Top 100,9,Author
Maaza Mengiste,OL:OL4112928W,Guardian Top 100,7,Author
Maaza Mengiste,OL:OL464512W,Guardian Top 100,5,Author
Maaza Mengiste,OL:OL50564W,Guardian Top 100,1,Author
Maaza Mengiste,OL:OL55238W,Guardian Top 100,2,Author
Maaza Mengiste,OL:OL971643W,Guardian Top 100,6,Author
Madison Smartt Bell,K:1add81b78f3d,Top Ten Books,4,
Madison Smartt Bell,K:1e0a4d7bcb95,Top Ten Books,2,
Madison Smartt Bell,K:2472ca9a8402,Top Ten Books,6,
Madison Smartt Bell,K:326fa432a334,Top Ten Books,10,
Madison Smartt Bell,K:46a4b1d05491,Top Ten Books,5,
Madison Smartt Bell,K:51e6b95a9cd3,Top Ten Books,4,
Madison Smartt Bell,K:55139e036082,Top Ten Books,6,
Madison Smartt Bell,K:78a38f583c34,Top Ten Books,1,
Madison Smartt Bell,K:87301aefcad9,Top Ten Books,8,
Madison Smartt Bell,K:9f73cdf60017,Top Ten Books,6,
Madison Smartt Bell,K:c984175795c3,Top Ten Books,7,
Madison Smartt Bell,K:f3f337c3afb6,Top Ten Books,4,
Madison Smartt Bell,OL:OL40879W,Top Ten Books,3,
Madison Smartt Bell,OL:OL53908W,Top Ten Books,9,
Maggie O’Farrell,OL:OL1095427W,Guardian Top 100,5,Author
Maggie O’Farrell,OL:OL16142488W,Guardian Top 100,6,Author
Maggie O’Farrell,OL:OL19956847W,Guardian Top 100,4,Author
Maggie O’Farrell,OL:OL240077W,Guardian Top 100,10,Author
Maggie O’Farrell,OL:OL26504281W,Guardian Top 100,1,Author
Maggie O’Farrell,OL:OL273644W,Guardian Top 100,2,Author
Maggie O’Farrell,OL:OL2772007W,Guardian Top 100,9,Author
Maggie O’Farrell,OL:OL34028309W,Guardian Top 100,3,Author
Maggie O’Farrell,OL:OL86318W,Guardian Top 100,7,Author
Maggie O’Farrell,OL:OL8662242W,Guardian Top 100,8,Author
Maile Meloy,K:3b04f3eef439,Top Ten Books,7,
Maile Meloy,K:751bbe356d28,Top Ten Books,5,
Maile Meloy,K:f8d2878ae6e1,Top Ten Books,6,
Maile Meloy,OL:OL267096W,Top Ten Books,1,
Maile Meloy,OL:OL274505W,Top Ten Books,2,
Maile Meloy,OL:OL40879W,Top Ten Books,10,
Maile Meloy,OL:OL5703422W,Top Ten Books,9,
Maile Meloy,OL:OL5721394W,Top Ten Books,8,
Maile Meloy,OL:OL627084W,Top Ten Books,4,
Maile Meloy,OL:OL74666W,Top Ten Books,3,
Marcel Theroux,OL:OL1168083W,Guardian Top 100,6,Author/Journalist
Marcel Theroux,OL:OL15165350W,Guardian Top 100,4,Author/Journalist
Marcel Theroux,OL:OL19350876W,Guardian Top 100,3,Author/Journalist
Marcel Theroux,OL:OL19908W,Guardian Top 100,10,Author/Journalist
Marcel Theroux,OL:OL20600W,Guardian Top 100,7,Author/Journalist
Marcel Theroux,OL:OL20867W,Guardian Top 100,2,Author/Journalist
Marcel Theroux,OL:OL267171W,Guardian Top 100,1,Author/Journalist
Marcel Theroux,OL:OL34381078W,Guardian Top 100,8,Author/Journalist
Marcel Theroux,OL:OL676009W,Guardian Top 100,9,Author/Journalist
Marcel Theroux,OL:OL8662242W,Guardian Top 100,5,Author/Journalist
Margaret Drabble,K:318a64542de6,Top Ten Books,10,
Margaret Drabble,K:abe0b2fd942d,Top Ten Books,1,
Margaret Drabble,K:c70aa81a21ba,Top Ten Books,5,
Margaret Drabble,K:f4a7c850e2d0,Top Ten Books,4,
Margaret Drabble,OL:OL118986W,Top Ten Books,7,
Margaret Drabble,OL:OL190034W,Top Ten Books,2,
Margaret Drabble,OL:OL19350876W,Top Ten Books,3,
Margaret Drabble,OL:OL31259W,Top Ten Books,8,
Margaret Drabble,OL:OL39396W,Top Ten Books,9,
Margaret Drabble,OL:OL93082W,Top Ten Books,6,
Margot Livesey,K:0cedd0859856,Top Ten Books,10,
Margot Livesey,K:2640473d9825,Top Ten Books,2,
Margot Livesey,K:82d873c938c3,Top Ten Books,8,
Margot Livesey,K:a54fc089b816,Top Ten Books,9,
Margot Livesey,K:f547ea8e2ecf,Top Ten Books,4,
Margot Livesey,OL:OL106837W,Top Ten Books,6,
Margot Livesey,OL:OL1095427W,Top Ten Books,1,
Margot Livesey,OL:OL15297W,Top Ten Books,5,
Margot Livesey,OL:OL509919W,Top Ten Books,3,
Margot Livesey,OL:OL627084W,Top Ten Books,7,
Mark Haddon,OL:OL14868508W,Guardian Top 100,2,Author
Mark Haddon,OL:OL17321997W,Guardian Top 100,8,Author
Mark Haddon,OL:OL20877028W,Guardian Top 100,7,Author
Mark Haddon,OL:OL24314402W,Guardian Top 100,9,Author
Mark Haddon,OL:OL25803688W,Guardian Top 100,5,Author
Mark Haddon,OL:OL27871634W,Guardian Top 100,6,Author
Mark Haddon,OL:OL34388805W,Guardian Top 100,10,Author
Mark Haddon,OL:OL37572547W,Guardian Top 100,4,Author
Mark Haddon,OL:OL39329W,Guardian Top 100,1,Author
Mark Haddon,OL:OL42393484W,Guardian Top 100,3,Author
Martha McPhee,K:4c8daf6025b8,Top Ten Books,10,
Martha McPhee,K:936c038de83f,Top Ten Books,9,
Martha McPhee,K:c44bc6707def,Top Ten Books,7,
Martha McPhee,OL:OL16313W,Top Ten Books,5,
Martha McPhee,OL:OL20867W,Top Ten Books,2,
Martha McPhee,OL:OL23205W,Top Ten Books,1,
Martha McPhee,OL:OL26437W,Top Ten Books,4,
Martha McPhee,OL:OL267096W,Top Ten Books,6,
Martha McPhee,OL:OL43037384W,Top Ten Books,8,
Martha McPhee,OL:OL98587W,Top Ten Books,3,
Martha Southgate,K:551d456e5736,Top Ten Books,7,
Martha Southgate,K:8536b3d2e012,Top Ten Books,9,
Martha Southgate,K:93826f95527b,Top Ten Books,6,
Martha Southgate,K:a63cc765d5fe,Top Ten Books,5,
Martha Southgate,OL:OL119436W,Top Ten Books,4,
Martha Southgate,OL:OL15026613W,Top Ten Books,10,
Martha Southgate,OL:OL50564W,Top Ten Books,3,
Martha Southgate,OL:OL50565W,Top Ten Books,2,
Martha Southgate,OL:OL59048W,Top Ten Books,1,
Martha Southgate,OL:OL82929W,Top Ten Books,8,
Mary Gaitskill,K:181ab9076020,Top Ten Books,8,
Mary Gaitskill,K:1953ba5c8e84,Top Ten Books,9,
Mary Gaitskill,K:7d841d955f13,Top Ten Books,7,
Mary Gaitskill,OL:OL14868508W,Top Ten Books,4,
Mary Gaitskill,OL:OL15202030W,Top Ten Books,10,
Mary Gaitskill,OL:OL19350876W,Top Ten Books,5,
Mary Gaitskill,OL:OL39396W,Top Ten Books,6,
Mary Gaitskill,OL:OL627081W,Top Ten Books,3,
Mary Gaitskill,OL:OL627084W,Top Ten Books,2,
Mary Gaitskill,OL:OL86318W,Top Ten Books,1,
Mary Gordon,K:04ef5684be62,Top Ten Books,4,
Mary Gordon,K:5fe6c7acdf20,Top Ten Books,5,
Mary Gordon,K:bc4aa7549271,Top Ten Books,6,
Mary Gordon,K:e815f844e746,Top Ten Books,2,
Mary Gordon,K:ef6aa2e15e06,Top Ten Books,7,
Mary Gordon,OL:OL1190289W,Top Ten Books,3,
Mary Gordon,OL:OL20867W,Top Ten Books,10,
Mary Gordon,OL:OL39396W,Top Ten Books,8,
Mary Gordon,OL:OL40756300W,Top Ten Books,9,
Mary Gordon,OL:OL509889W,Top Ten Books,1,
Matt Haig,OL:OL106084W,Guardian Top 100,4,Journalist
Matt Haig,OL:OL1095427W,Guardian Top 100,5,Journalist
Matt Haig,OL:OL15297W,Guardian Top 100,1,Journalist
Matt Haig,OL:OL21170W,Guardian Top 100,2,Journalist
Matt Haig,OL:OL2163649W,Guardian Top 100,8,Journalist
Matt Haig,OL:OL2718328W,Guardian Top 100,3,Journalist
Matt Haig,OL:OL27905681W,Guardian Top 100,9,Journalist
Matt Haig,OL:OL34173139W,Guardian Top 100,6,Journalist
Matt Haig,OL:OL43161739W,Guardian Top 100,10,Journalist
Matt Haig,OL:OL44222301W,Guardian Top 100,7,Journalist
Maxine Hong Kingston,K:2f4c8d677be7,Top Ten Books,2,
Maxine Hong Kingston,K:3a782691b2f8,Top Ten Books,6,
Maxine Hong Kingston,K:4d294337a579,Top Ten Books,10,
Maxine Hong Kingston,K:6c0d609d9d64,Top Ten Books,1,
Maxine Hong Kingston,K:757e916ddfbf,Top Ten Books,5,
Maxine Hong Kingston,K:936c038de83f,Top Ten Books,8,
Maxine Hong Kingston,K:b76811e41ab1,Top Ten Books,9,
Maxine Hong Kingston,K:dc3157e14d3a,Top Ten Books,4,
Maxine Hong Kingston,K:ed1f9faeb251,Top Ten Books,7,
Maxine Hong Kingston,K:f7a78d944a1a,Top Ten Books,3,
Maya Jaggi,OL:OL12163507W,Guardian Top 100,6,Journalist
Maya Jaggi,OL:OL1806976W,Guardian Top 100,9,Journalist
Maya Jaggi,OL:OL20681799W,Guardian Top 100,10,Journalist
Maya Jaggi,OL:OL267096W,Guardian Top 100,1,Journalist
Maya Jaggi,OL:OL2957601W,Guardian Top 100,8,Journalist
Maya Jaggi,OL:OL41225848W,Guardian Top 100,2,Journalist
Maya Jaggi,OL:OL50565W,Guardian Top 100,4,Journalist
Maya Jaggi,OL:OL53069W,Guardian Top 100,5,Journalist
Maya Jaggi,OL:OL67334W,Guardian Top 100,3,Journalist
Maya Jaggi,OL:OL8911551W,Guardian Top 100,7,Journalist
Maya Jasanoff,OL:OL103113W,Guardian Top 100,8,Academic
Maya Jasanoff,OL:OL14867081W,Guardian Top 100,4,Academic
Maya Jasanoff,OL:OL14868508W,Guardian Top 100,2,Academic
Maya Jasanoff,OL:OL20867W,Guardian Top 100,1,Academic
Maya Jasanoff,OL:OL267096W,Guardian Top 100,3,Academic
Maya Jasanoff,OL:OL26733889W,Guardian Top 100,5,Academic
Maya Jasanoff,OL:OL38663W,Guardian Top 100,6,Academic
Maya Jasanoff,OL:OL43037384W,Guardian Top 100,10,Academic
Maya Jasanoff,OL:OL506116W,Guardian Top 100,9,Academic
Maya Jasanoff,OL:OL893802W,Guardian Top 100,7,Academic
Mazen Maarouf,OL:OL1603637W,Guardian Top 100,10,Author
Mazen Maarouf,OL:OL23105227W,Guardian Top 100,3,Author
Mazen Maarouf,OL:OL24598751W,Guardian Top 100,5,Author
Mazen Maarouf,OL:OL25437676W,Guardian Top 100,7,Author
Mazen Maarouf,OL:OL26201952W,Guardian Top 100,8,Author
Mazen Maarouf,OL:OL28192620W,Guardian Top 100,2,Author
Mazen Maarouf,OL:OL3335245W,Guardian Top 100,9,Author
Mazen Maarouf,OL:OL44222301W,Guardian Top 100,4,Author
Mazen Maarouf,OL:OL836970W,Guardian Top 100,1,Author
Mazen Maarouf,OL:OL891786W,Guardian Top 100,6,Author
Meg Rosoff,OL:OL112623W,Guardian Top 100,2,Author
Meg Rosoff,OL:OL1168083W,Guardian Top 100,9,Author
Meg Rosoff,OL:OL15165350W,Guardian Top 100,8,Author
Meg Rosoff,OL:OL16547664W,Guardian Top 100,7,Author
Meg Rosoff,OL:OL17838472W,Guardian Top 100,4,Author
Meg Rosoff,OL:OL20665410W,Guardian Top 100,6,Author
Meg Rosoff,OL:OL23166W,Guardian Top 100,3,Author
Meg Rosoff,OL:OL276798W,Guardian Top 100,1,Author
Meg Rosoff,OL:OL2824324W,Guardian Top 100,10,Author
Meg Rosoff,OL:OL464512W,Guardian Top 100,5,Author
Meg Wolitzer,K:04ef5684be62,Top Ten Books,5,
Meg Wolitzer,K:1369db891f94,Top Ten Books,4,
Meg Wolitzer,K:5de38993394d,Top Ten Books,9,
Meg Wolitzer,K:95fdf062893b,Top Ten Books,8,
Meg Wolitzer,K:ca7944d7d49e,Top Ten Books,4,
Meg Wolitzer,OL:OL12791W,Top Ten Books,10,
Meg Wolitzer,OL:OL19350876W,Top Ten Books,6,
Meg Wolitzer,OL:OL267171W,Top Ten Books,7,
Meg Wolitzer,OL:OL34381078W,Top Ten Books,1,
Meg Wolitzer,OL:OL39396W,Top Ten Books,2,
Meg Wolitzer,OL:OL43041145W,Top Ten Books,3,
Melissa Bank,K:2ecba695b7ae,Top Ten Books,3,
Melissa Bank,K:751bbe356d28,Top Ten Books,10,
Melissa Bank,K:a7d082925dfc,Top Ten Books,6,
Melissa Bank,OL:OL20867W,Top Ten Books,7,
Melissa Bank,OL:OL23166W,Top Ten Books,4,
Melissa Bank,OL:OL267096W,Top Ten Books,1,
Melissa Bank,OL:OL34381078W,Top Ten Books,5,
Melissa Bank,OL:OL40690787W,Top Ten Books,8,
Melissa Bank,OL:OL59048W,Top Ten Books,9,
Melissa Bank,OL:OL627084W,Top Ten Books,2,
Melissa Broder,OL:OL1002138W,Guardian Top 100,7,Author
Melissa Broder,OL:OL16246083W,Guardian Top 100,5,Author
Melissa Broder,OL:OL19350876W,Guardian Top 100,1,Author
Melissa Broder,OL:OL20422365W,Guardian Top 100,4,Author
Melissa Broder,OL:OL20867W,Guardian Top 100,8,Author
Melissa Broder,OL:OL267174W,Guardian Top 100,3,Author
Melissa Broder,OL:OL26733889W,Guardian Top 100,9,Author
Melissa Broder,OL:OL627084W,Guardian Top 100,6,Author
Melissa Broder,OL:OL74676W,Guardian Top 100,10,Author
Melissa Broder,OL:OL98491W,Guardian Top 100,2,Author
Melissa Harrison,OL:OL11376124W,Guardian Top 100,8,Author/Journalist
Melissa Harrison,OL:OL16547664W,Guardian Top 100,4,Author/Journalist
Melissa Harrison,OL:OL16846W,Guardian Top 100,10,Author/Journalist
Melissa Harrison,OL:OL2009202W,Guardian Top 100,9,Author/Journalist
Melissa Harrison,OL:OL20893680W,Guardian Top 100,7,Author/Journalist
Melissa Harrison,OL:OL23205W,Guardian Top 100,5,Author/Journalist
Melissa Harrison,OL:OL267096W,Guardian Top 100,2,Author/Journalist
Melissa Harrison,OL:OL27448W,Guardian Top 100,6,Author/Journalist
Melissa Harrison,OL:OL82870W,Guardian Top 100,3,Author/Journalist
Melissa Harrison,OL:OL86318W,Guardian Top 100,1,Author/Journalist
Merve Emre,OL:OL1875010W,Guardian Top 100,3,Author/Academic
Merve Emre,OL:OL20867W,Guardian Top 100,1,Author/Academic
Merve Emre,OL:OL276365W,Guardian Top 100,8,Author/Academic
Merve Emre,OL:OL3128704W,Guardian Top 100,5,Author/Academic
Merve Emre,OL:OL39396W,Guardian Top 100,7,Author/Academic
Merve Emre,OL:OL495470W,Guardian Top 100,9,Author/Academic
Merve Emre,OL:OL50548W,Guardian Top 100,4,Author/Academic
Merve Emre,OL:OL627084W,Guardian Top 100,2,Author/Academic
Merve Emre,OL:OL82870W,Guardian Top 100,10,Author/Academic
Merve Emre,OL:OL86318W,Guardian Top 100,6,Author/Academic
Michael Chabon,K:0bbe1409ea00,Top Ten Books,6,
Michael Chabon,K:7d6f4598f836,Top Ten Books,8,
Michael Chabon,K:ccbd99f8db96,Top Ten Books,3,
Michael Chabon,K:d4f54d0b665c,Top Ten Books,1,
Michael Chabon,K:fa6d27467a77,Top Ten Books,10,
Michael Chabon,OL:OL102749W,Guardian Top 100;Top Ten Books,1;4,Author
Michael Chabon,OL:OL1190289W,Top Ten Books,7,
Michael Chabon,OL:OL1503886W,Guardian Top 100,7,Author
Michael Chabon,OL:OL15165350W,Guardian Top 100;Top Ten Books,4;5,Author
Michael Chabon,OL:OL25687457W,Guardian Top 100,9,Author
Michael Chabon,OL:OL26099415W,Guardian Top 100,5,Author
Michael Chabon,OL:OL2636675W,Guardian Top 100,6,Author
Michael Chabon,OL:OL27448W,Guardian Top 100,8,Author
