row_index,voter_name,raw_title,raw_year,raw_director,canonical_id,resolved_year,flag_types
17341,Lucía Seles,weak rangers,,lucia seles,UNRESOLVED:F:b1d62ad4ad10,,BLANK_YEAR
17342,Lucía Seles,europe 16,2022,Lucía Seles,F:741ef6eaf6e4,2022,
17343,Lucía Seles,Stroszek,1977,Werner Herzog,F:852e4b6dc461,1977,
17344,Lucía Seles,Taxi Driver,1976,Martin Scorsese,F:d472058d559a,1976,
17345,Lucía Seles,vivir en sevilla,,gonzalo garcia-pelayo,F:021d58f95670,,BLANK_YEAR
17346,Lucía Seles,The Disenchantment,1976,Jaime Chávarri,F:82de015c6008,1976,
17347,Lucía Seles,The Bad and the Beautiful,1952,Vincente Minnelli,F:25ec8b7196b6,1952,
17348,Lucía Seles,Elephant,2003,Gus Van Sant,F:9add670ca01e,2003,
17349,Emma Seligman,When Harry Met Sally...,1989,Rob Reiner,F:74c5f4d1395f,1989,
17350,Emma Seligman,The Godfather,1972,Francis Ford Coppola,F:e2bff7956338,1972,
17351,Emma Seligman,Incendies,2010,Denis Villeneuve,F:84ac3824415d,2010,
17352,Emma Seligman,The Social Network,2010,David Fincher,F:f0d2975c53fb,2010,
17353,Emma Seligman,Some Like It Hot,1959,Billy Wilder,F:f44713a09e4d,1959,
17354,Emma Seligman,It's a Wonderful Life,1947,Frank Capra,F:6ae8c10ff551,1947,
17355,Emma Seligman,E.T.  The Extra-terrestrial,1982,Steven Spielberg,F:e70c7eaa7408,1982,
17356,Emma Seligman,Dog Day Afternoon,1975,Sidney Lumet,F:aeb779653548,1975,
17357,Emma Seligman,Ferris Bueller's Day Off,1986,John Hughes,F:6772bc6cc3e3,1986,
17358,Emma Seligman,Fiddler on the Roof,1971,Norman Jewison,F:e220c7772050,1971,
17359,John Semley,Jingcha Gushi,1985,Jackie Chan,F:923795219517,1985,
17360,John Semley,Chinesisches Roulette,1976,Rainer Werner Fassbinder,F:84fffd59538e,1976,
17361,John Semley,Psycho,1960,Alfred Hitchcock,F:09035fce59e3,1960,
17362,John Semley,Mulholland Dr.,2001,David Lynch,F:653f45346bcc,2001,
17363,John Semley,The Man Who Shot Liberty Valance,1962,John Ford,F:87ddccd7c29d,1962,
17364,John Semley,Tengoku To Jigoku,1963,Akira Kurosawa,F:2db574bfef43,1963,
17365,John Semley,Days of Heaven,1978,Terrence Malick,F:d6d30033c698,1978,
17366,John Semley,Pickpocket,1959,Robert Bresson,F:9e103f641ac9,1959,
17367,John Semley,Escape from New York,1980,John Carpenter,F:fe45d0594cf1,1980,
17368,John Semley,Waiting For Guffman,1996,Christopher Guest,F:27cae6f57c99,1996,
17369,Aparna Sen,Rashomon,1950,Akira Kurosawa,F:bee09401fa7d,1950,
17370,Aparna Sen,The Seventh Seal,1957,Ingmar Bergman,F:cdb76db94f02,1957,
17371,Aparna Sen,Mahanagar,1963,Satyajit Ray,F:2d43a6a015f0,1963,
17372,Aparna Sen,"Olivier, Olivier",1992,Agnieszka Holland,F:b5a761c3c824,1992,
17373,Aparna Sen,Babel,2006,Alejandro González Iñárritu,F:734b8ecc58b4,2006,
17374,Aparna Sen,Road to Perdition,2002,Sam Mendes,F:8af50112e8e9,2002,
17375,Aparna Sen,Krótki Film O Zabijaniu,1987,Krzysztof Kieslowski,F:8d23686057fa,1987,
17376,Aparna Sen,Garm Hava,1973,M.S. Sathyu,F:5eedd4577d75,1973,
17377,Aparna Sen,All about My Mother,1999,Pedro Almodóvar,F:c4fda376339f,1999,
17378,Aparna Sen,Belfast,2021,Kenneth Branagh,F:cc851cff96a3,2021,
17379,Mayukh Sen,All about My Mother,1999,Pedro Almodóvar,F:c4fda376339f,1999,
17380,Mayukh Sen,Black Girl,1965,Ousmane Sembène,F:1961bdb691aa,1965,
17381,Mayukh Sen,The Conformist,1970,Bernardo Bertolucci,F:ed09733fe458,1970,
17382,Mayukh Sen,Grave of the Fireflies,1988,Isao Takahata,F:9113deb430d0,1988,
17383,Mayukh Sen,Kaagaz Ke Phool,1959,Guru Dutt,F:593fbbab1bb0,1959,
17384,Mayukh Sen,Mahanagar,1963,Satyajit Ray,F:2d43a6a015f0,1963,
17385,Mayukh Sen,Passione D'Amore,1981,Ettore Scola,F:b8f9b973c84b,1981,
17386,Mayukh Sen,Nashville,1975,Robert Altman,F:6153eeb1ef64,1975,
17387,Mayukh Sen,Pasqualino Settebellezze,1975,Lina Wertmüller,F:114b8506a3fa,1975,
17388,Mayukh Sen,Taxi Driver,1976,Martin Scorsese,F:d472058d559a,1976,
17389,Sanghita Sen,Subarnarekha,1965,Ritwik Ghatak,F:740786459d34,1965,
17390,Sanghita Sen,Oka Oorie Katha,1977,Mrinal Sen,F:2f1c592cdd36,1977,
17391,Sanghita Sen,Korczak,1990,Andrzej Wajda,F:cd0f37007100,1990,
17392,Sanghita Sen,Korotkie Vstrechi,1987,Kira Muratova,F:c29fbb81f64c,1987,
17393,Sanghita Sen,Rosa Luxemburg,1986,Margarethe von Trotta,F:693e204558ba,1986,
17394,Sanghita Sen,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975,Chantal Akerman,F:83c734e30238,1975,
17395,Sanghita Sen,What Has Happened to This City?,1986,Deepa Dhanraj,F:e2bc8b2a8470,1986,
17396,Sanghita Sen,Stop Genocide,1971,Zahir Raihan,F:5fcf0d459369,1971,
17397,Sanghita Sen,Black Girl,1965,Ousmane Sembène,F:1961bdb691aa,1965,
17398,Sanghita Sen,Bakita Byaktigato (The Rest is Personal),2013,Pradipta Bhattacharya,F:7fbe0fb2a435,2013,
17399,Shaunak Sen,Stalker,1979,Andrei Tarkovsky,F:125061f190de,1979,
17400,Shaunak Sen,Das weisse Band Eine deutsche Kindergeschichte,2009,Michael Haneke,F:4953ffd81613,2009,
17401,Shaunak Sen,Pather Panchali,1955,Satyajit Ray,F:cda1a8b3152c,1955,
17402,Shaunak Sen,¡Vivan las Antípodas!,2011,Viktor Kossakovsky,F:cff69f763260,2011,
17403,Shaunak Sen,Dogville,2003,Lars von Trier,F:479e6879e365,2003,
17404,Shaunak Sen,Nostalgia for the Light,2010,Patricio Guzmán,F:05d1730cfab5,2010,
17405,Shaunak Sen,Modern Times,1936,Charles Chaplin,F:665eab0ab9d1,1936,
17406,Shaunak Sen,The Truman Show,1998,Peter Weir,F:5f06d725a1e2,1998,
17407,Shaunak Sen,The Matrix,1999,The Wachowskis,F:57a1bf06a3b8,1999,
17408,Shaunak Sen,Beau travail,1998,Claire Denis,F:325075869126,1998,
17409,Subrata Sen,Man with a Movie Camera,1929,Dziga Vertov,F:69f5bed6f836,1929,
17410,Subrata Sen,Vertigo,1958,Alfred Hitchcock,F:b5a06746734d,1958,
17411,Subrata Sen,Pather Panchali,1955,Satyajit Ray,F:cda1a8b3152c,1955,
17412,Subrata Sen,À bout de souffle,1960,Jean-Luc Godard,F:7b5d85393630,1960,
17413,Subrata Sen,Citizen Kane,1941,Orson Welles,F:bf6387f2c8ae,1941,
17414,Subrata Sen,Tokyo Story,1953,Yasujirō Ozu,F:9f96298e4d23,1953,
17415,Subrata Sen,8 1/2,1963,Federico Fellini,F:83ebc8b43c9d,1963,
17416,Subrata Sen,2001: A Space Odyssey,1968,Stanley Kubrick,F:b132d89fef53,1968,
17417,Subrata Sen,Pulp Fiction,1994,Quentin Tarantino,F:93a1beda19cd,1994,
17418,Subrata Sen,Belle de jour,1967,Luis Buñuel,F:7c29c6c89454,1967,
17419,Luke Seomore,Opening Night,1977,John Cassavetes,F:a76ac58f4952,1977,
17420,Luke Seomore,Scarecrow,1973,Jerry Schatzberg,F:e43df8f14119,1973,
17421,Luke Seomore,Close-up,1989,Abbas Kiarostami,F:944ad783759e,1989,
17422,Luke Seomore,Stroszek,1977,Werner Herzog,F:852e4b6dc461,1977,
17423,Luke Seomore,Solaris,1972,Andrei Tarkovsky,F:b09fb8ce622b,1972,
17424,Luke Seomore,Sud Sanaeha,2002,Apichatpong Weerasethakul,F:174079bf97bf,2002,
17425,Luke Seomore,"Paris, Texas",1984,Wim Wenders,F:17fcc038144d,1984,
17426,Luke Seomore,Eraserhead,1976,David Lynch,F:d0416491dc50,1976,
17427,Luke Seomore,Touki Bouki,1973,Djibril Diop Mambéty,F:c22c42cd69b9,1973,
17428,Luke Seomore,Cléo from 5 to 7,1962,Agnès Varda,F:cb689f3e2a97,1962,
17429,Ekrem Serdar,Sambizanga,1972,Sarah Maldoror,F:d8be33a7aa37,1972,
17430,Ekrem Serdar,The Battle of Algiers,1966,Gillo Pontecorvo,F:02ded6e20b97,1966,
17431,Ekrem Serdar,I am Somebody,1970,Madeline Anderson,F:e917fde84581,1970,
17432,Ekrem Serdar,Yol,1982,Serif Gören,F:f59dcc92d76b,1982,
17433,Ekrem Serdar,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975,Chantal Akerman,F:83c734e30238,1975,
17434,Ekrem Serdar,Kurak Günler,2022,Emin Alper,F:d9a6784a8735,2022,
17435,Ekrem Serdar,Dema Dirîreskan (Blackberry Season),2021,Hasim Aydemir,F:5a5b25a3e83c,2021,
17436,Ekrem Serdar,There Is No Evil,2020,Mohammad Rasoulof,F:c55f1a3060a1,2020,
17437,Ekrem Serdar,Poosteh,2009,Mostafa Al-Ahmad,F:c99b6083af90,2009,
17438,Ekrem Serdar,3 Faces,2018,Jafar Panahi,F:594b29cc2dc7,2018,
17439,Nataliia Serebriakova,Paddington,2014,Paul King,F:83232c90eb13,2014,
17440,Nataliia Serebriakova,Duel in the Sun,1946,King Vidor,F:71ef6073d879,1946,
17441,Nataliia Serebriakova,Petulia,1968,Richard Lester,F:3f6b85a03244,1968,
17442,Nataliia Serebriakova,From Here to Eternity,1953,Fred Zinnemann,F:8551e996fdcc,1953,
17443,Nataliia Serebriakova,Mistérios De Lisboa,2010,Raúl Ruiz,F:b95456130ebc,2010,
17444,Nataliia Serebriakova,The Tree of Life,2010,Terrence Malick,F:7af3bfecc2a8,2010,
17445,Nataliia Serebriakova,Meet Me in St. Louis,1944,Vincente Minnelli,F:4910ffd369f1,1944,
17446,Nataliia Serebriakova,Odinnadtsati,1928,Dziga Vertov,F:d85a7737170c,1928,
17447,Nataliia Serebriakova,Mes Nuits Sont Plus Belles Que Vos Jours,1989,Andrzej Zulawski,F:4c6fbaad5ee5,1989,
17448,Nataliia Serebriakova,L' Amour Fou,1968,Jacques Rivette,F:b5288e127311,1968,
17449,Rada Šešić,Stalker,1979,Andrei Tarkovsky,F:125061f190de,1979,
17450,Rada Šešić,The Colour of Pomegranates,1968,Sergei Paradjanov,F:31e3a3512a76,1968,
17451,Rada Šešić,Mutter und Sohn,1997,Aleksandr Sokurov,F:9d950051df5f,1997,
17452,Rada Šešić,Narayama Bushi-Kô,1983,Shohei Imamura,F:44e85b14693b,1983,
17453,Rada Šešić,Fanny and Alexander,1982,Ingmar Bergman,F:8703270231ee,1982,
17454,Rada Šešić,¡Vivan las Antípodas!,2011,Viktor Kossakovsky,F:cff69f763260,2011,
17455,Rada Šešić,Amarcord,1972,Federico Fellini,F:4c53a001a92c,1972,
17456,Rada Šešić,Ostre Sledované Vlaky,1966,Jirí Menzel,F:04b8bacc209b,1966,
17457,Rada Šešić,Lásky jedné plavovlásky,1965,Milos Forman,F:2c1796d61abc,1965,
17458,Rada Šešić,Ghatashraddha,1977,Girish Kasaravalli,F:8a8995a756f1,1977,
17459,Charlie Shackleton,Late Spring,1949,Yasujirō Ozu,F:7cdcf0b32a06,1949,
17460,Charlie Shackleton,Night and Fog,1955,Alain Resnais,F:34eb1ed0c187,1955,
17461,Charlie Shackleton,A Man Escaped,1956,Robert Bresson,F:feaa04ac1109,1956,
17462,Charlie Shackleton,Window Water Baby Moving,1959,Stan Brakhage,F:e9309b2e7a6c,1959,
17463,Charlie Shackleton,Soleil Ô,1970,Med Hondo,F:3607e9f1675c,1970,
17464,Charlie Shackleton,Edvard Munch,1976,Peter Watkins,F:d3259e8689ca,1976,
17465,Charlie Shackleton,Barry Lyndon,1975,Stanley Kubrick,F:6d78c0ecb7e7,1975,
17466,Charlie Shackleton,News from Home,1976,Chantal Akerman,F:a9519db91181,1976,
17467,Charlie Shackleton,Sans Soleil,1982,Chris Marker,F:8fc32725b37f,1982,
17468,Charlie Shackleton,Wandafuru Raifu,1998,Hirokazu Koreeda,F:e35d40a37ce8,1998,
17469,Elhum Shakerifar,Sister Act,1992,Emile Ardolino,F:9399dbb1a1ad,1992,
17470,Elhum Shakerifar,Chronicle of a Summer,1961,"Jean Rouch, Edgar Morin",F:5429e9e18700,1961,
17471,Elhum Shakerifar,The Gleaners and I,2000,Agnès Varda,F:950c29bf9796,2000,
17472,Elhum Shakerifar,A Night of Knowing Nothing,2021,Payal Kapadia,F:b8f720f79cf8,2021,
17473,Elhum Shakerifar,Measures of Distance,1988,Mona Hatoum,F:11536e6179eb,1988,
17474,Elhum Shakerifar,Blue,1993,Derek Jarman,F:9a64753216c8,1993,
17475,Elhum Shakerifar,Ma'loul Celebrates its Destruction,1984,Michel Khleifi,F:4400fc69ecc8,1984,
17476,Elhum Shakerifar,Bab Al-Hadid,1958,Youssef Chahine,F:74b03fbb797f,1958,
17477,Elhum Shakerifar,Hit the Road,2021,Panah Panahi,F:c7fc008514a4,2021,
17478,Elhum Shakerifar,I Am Somebody,1969,Madeline Anderson,F:a5e277e0822c,1969,
17479,Girish Shambu,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975,Chantal Akerman,F:83c734e30238,1975,
17480,Girish Shambu,Born in Flames,1983,Lizzie Borden,F:b5b8d610e881,1983,
17481,Girish Shambu,Daughters of the Dust,1991,Julie Dash,F:32f33617395c,1991,
17482,Girish Shambu,Beau travail,1998,Claire Denis,F:325075869126,1998,
17483,Girish Shambu,All over Me,1996,Alex Sichel,F:4d44aa74868e,1996,
17484,Girish Shambu,The Gleaners and I,2000,Agnès Varda,F:950c29bf9796,2000,
17485,Girish Shambu,In the Cut,2003,Jane Campion,F:4a156fefa5cb,2003,
17486,Girish Shambu,Smiley Face,2007,Gregg Araki,F:e898ca622d8e,2007,
17487,Girish Shambu,A Girl at My Door,2014,July Jung,F:dcbd91f7bae6,2014,
17488,Girish Shambu,Get Out,2017,Jordan Peele,F:f8abdb2ec9d8,2017,
17489,Oron Shamir,Metropolis,1927,Fritz Lang,F:6b927993e1e1,1927,
17490,Oron Shamir,The Seventh Seal,1957,Ingmar Bergman,F:cdb76db94f02,1957,
17491,Oron Shamir,Vertigo,1958,Alfred Hitchcock,F:b5a06746734d,1958,
17492,Oron Shamir,The Leopard,1963,Luchino Visconti,F:078c56f7dec6,1963,
17493,Oron Shamir,Fear Eats the Soul,1974,Rainer Werner Fassbinder,F:10e86670da04,1974,
17494,Oron Shamir,Sarineui Chueok,2003,Bong Joon-ho,F:c6014c74c7ea,2003,
17495,Oron Shamir,The Silence of the Lambs,1990,Jonathan Demme,F:b4941e142a34,1990,
17496,Oron Shamir,Nashville,1975,Robert Altman,F:6153eeb1ef64,1975,
17497,Oron Shamir,Solaris,1972,Andrei Tarkovsky,F:b09fb8ce622b,1972,
17498,Oron Shamir,Die Hard,1988,John McTiernan,F:c79c561e7b8b,1988,
17499,Jasper Sharp,Koroshi No Rakuin,1967,Seijun Suzuki,F:53bf7c9b2295,1967,
17500,Jasper Sharp,Narayama Bushi-Kô,1983,Shohei Imamura,F:44e85b14693b,1983,
17501,Jasper Sharp,Imitation of Life,1959,Douglas Sirk,F:008495919c65,1959,
17502,Jasper Sharp,Morvern Callar,2001,Lynne Ramsay,F:65393b2ac77a,2001,
17503,Jasper Sharp,Sideways,2004,Alexander Payne,F:1366b0e8b92b,2004,
17504,Jasper Sharp,Kyojin To Gangu,1958,Yasuzo Masumura,F:e62b0dc9f340,1958,
17505,Jasper Sharp,Black Narcissus,1947,"Michael Powell, Emeric Pressburger",F:8ce8232221d4,1947,
17506,Jasper Sharp,Suspiria,1977,Dario Argento,F:9d5f6e82448b,1977,
17507,Jasper Sharp,Ran,1985,Akira Kurosawa,F:477977925947,1985,
17508,Jasper Sharp,Cure,1998,Kiyoshi Kurosawa,F:d19468c67d4e,1998,
17509,Ben Sharrock,In the Mood for Love,2000,Wong Kar Wai,F:08966bbb6c53,2000,
17510,Ben Sharrock,Persona,1966,Ingmar Bergman,F:97b42f962368,1966,
17511,Ben Sharrock,Moonlight,2016,Barry Jenkins,F:16913ba1d831,2016,
17512,Ben Sharrock,Persepolis,2007,"Vincent Paronnaud, Marjane Satrapi",F:e4227f57ad92,2007,
17513,Ben Sharrock,A Pigeon Sat on a Branch Reflecting on Existence,2014,Roy Andersson,F:cc41d847eae9,2014,
17514,Ben Sharrock,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975,Chantal Akerman,F:83c734e30238,1975,
17515,Ben Sharrock,Roma,2018,Alfonso Cuarón,F:81e8c65d133e,2018,
17516,Ben Sharrock,The Band's Visit,2007,Eran Korilin,F:9781d6e6cd13,2007,
17517,Ben Sharrock,A Separation,2011,Asghar Farhadi,F:e24ef98e5c4b,2011,
17518,Ben Sharrock,2001: A Space Odyssey,1968,Stanley Kubrick,F:b132d89fef53,1968,
17519,Steven Shaviro,Vertigo,1958,Alfred Hitchcock,F:b5a06746734d,1958,
17520,Steven Shaviro,Sansho the Bailiff,1954,Kenji Mizoguchi,F:b7dbf64232a8,1954,
17521,Steven Shaviro,The Nutty Professor,1963,Jerry Lewis,F:dbe689086831,1963,
17522,Steven Shaviro,Pat Garrett & Billy the Kid,1973,Sam Peckinpah,F:4319655c5540,1973,
17523,Steven Shaviro,Golden Eighties,1986,Chantal Akerman,F:73d25f1f4ab0,1986,
17524,Steven Shaviro,2 ou 3 choses que je sais d'elle,1967,Jean-Luc Godard,F:f70a5e5101b1,1967,
17525,Steven Shaviro,Mulholland Dr.,2001,David Lynch,F:653f45346bcc,2001,
17526,Steven Shaviro,Imitation of Life,1959,Douglas Sirk,F:008495919c65,1959,
17527,Steven Shaviro,Die Sehnsucht der Veronika Voss,1982,Rainer Werner Fassbinder,F:b3b870d3401e,1982,
17528,Steven Shaviro,Duli Shidai,1994,Edward Yang,F:ba5ee83cfe12,1994,
17529,Youssef Shazli,2001: A Space Odyssey,1968,Stanley Kubrick,F:b132d89fef53,1968,
17530,Youssef Shazli,In the Mood for Love,2000,Wong Kar Wai,F:08966bbb6c53,2000,
17531,Youssef Shazli,Dancer In The Dark,2000,Lars von Trier,F:ca22974a53b4,2000,
17532,Youssef Shazli,There Will Be Blood,2007,Paul Thomas Anderson,F:41d225e6ff0b,2007,
17533,Youssef Shazli,Irréversible,2002,Gaspar Noé,F:5626e93ccf05,2002,
17534,Youssef Shazli,"Paris, Texas",1984,Wim Wenders,F:17fcc038144d,1984,
17535,Youssef Shazli,Taxi Driver,1976,Martin Scorsese,F:d472058d559a,1976,
17536,Youssef Shazli,Blue Velvet,1986,David Lynch,F:11f597068baf,1986,
17537,Youssef Shazli,Pulp Fiction,1994,Quentin Tarantino,F:93a1beda19cd,1994,
17538,Youssef Shazli,La GRAINE ET LE MULET,2007,Abdel Kechiche,F:a481fcc120e9,2007,
17539,Meenakshi Shedde,Charulata,1964,Satyajit Ray,F:1a68aefe7ea1,1964,
17540,Meenakshi Shedde,Stalker,1979,Andrei Tarkovsky,F:125061f190de,1979,
17541,Meenakshi Shedde,La strada,1954,Federico Fellini,F:6ff93b77cfca,1954,
17542,Meenakshi Shedde,Subarnarekha,1965,Ritwik Ghatak,F:740786459d34,1965,
17543,Meenakshi Shedde,Tokyo Story,1953,Yasujirō Ozu,F:9f96298e4d23,1953,
17544,Meenakshi Shedde,Der TIGER VON ESCHNAPUR,1958,Fritz Lang,F:a71405ec6df9,1958,
17545,Meenakshi Shedde,Close-up,1989,Abbas Kiarostami,F:944ad783759e,1989,
17546,Meenakshi Shedde,36 Chowringhee Lane,1981,Aparna Sen,F:a064dc2569b9,1981,
17547,Meenakshi Shedde,Matir Moina,2002,Tareque Masud,F:bb3e9fb2c28e,2002,
17548,Meenakshi Shedde,Die ABENTEUER DES PRINZEN ACHMED,1926,Lotte Reiniger,F:667f9047c4d8,1926,
17549,Kimberley Sheehan,It's a Wonderful Life,1947,Frank Capra,F:6ae8c10ff551,1947,
17550,Kimberley Sheehan,Back to the Future,1985,Robert Zemeckis,F:a2006b1e3f35,1985,
17551,Kimberley Sheehan,In the Mood for Love,2000,Wong Kar Wai,F:08966bbb6c53,2000,
17552,Kimberley Sheehan,Meshes of the Afternoon,1943,"Maya Deren, Alexander Hackenschmied",F:090832505b0f,1943,
17553,Kimberley Sheehan,Do the Right Thing,1989,Spike Lee,F:d1188b34b03c,1989,
17554,Kimberley Sheehan,Blade Runner,1982,Ridley Scott,F:4434c6705bd6,1982,
17555,Kimberley Sheehan,Pather Panchali,1955,Satyajit Ray,F:cda1a8b3152c,1955,
17556,Kimberley Sheehan,GoodFellas,1990,Martin Scorsese,F:59ad7c389a61,1990,
17557,Kimberley Sheehan,Superstar: The Karen Carpenter Story,1989,Todd Haynes,F:b946bcca33e1,1989,
17558,Kimberley Sheehan,Portrait of a Lady on Fire,2019,Céline Sciamma,F:6744994f98f6,2019,
17559,Herb Shellenberger,The Dreams of the Centenarians,1969,Robertas Verba,F:ea14f4e6087d,1969,
17560,Herb Shellenberger,India Song,1975,Marguerite Duras,F:72d6d9bf2299,1975,
17561,Herb Shellenberger,West Indies: The Fugitive Slaves of Liberty,1979,Med Hondo,F:b7b17347ab6a,1979,
17562,Herb Shellenberger,A Idade Da Terra,1980,Glauber Rocha,F:5d1eeae30e1c,1980,
17563,Herb Shellenberger,Johanna D'Arc Of Mongolia,1989,Ulrike Ottinger,F:3dcbf66b11b8,1989,
17564,Herb Shellenberger,I Hired a Contract Killer,1990,Aki Kaurismäki,F:bc23b5612966,1990,
17565,Herb Shellenberger,Insan,1994,Ibrahim Shaddad,F:6d63d8d8bbf8,1994,
17566,Herb Shellenberger,Timeless Bottomless Bad Movie,1997,Jang Sun-woo,F:740cd0ec2af0,1997,
17567,Herb Shellenberger,Seven Songs from the Tundra,2000,Markku Lehmuskallio & Anastasia Lapsui,F:65cb651233c5,2000,
17568,Herb Shellenberger,The Wonders,2014,Alice Rohrwacher,F:d3b521828c87,2014,
17569,Chris Shepherd,One Flew over the Cuckoo's Nest,1975,Milos Forman,F:82f51bc15898,1975,
17570,Chris Shepherd,Seven Samurai,1954,Akira Kurosawa,F:03774d8054b0,1954,
17571,Chris Shepherd,Midnight Cowboy,1969,John Schlesinger,F:b5e106e52b4d,1969,
17572,Chris Shepherd,Magnolia,1999,Paul Thomas Anderson,F:af3336b803be,1999,
17573,Chris Shepherd,Umberto D.,1952,Vittorio De Sica,F:38516f3726c8,1952,
17574,Chris Shepherd,Some Like It Hot,1959,Billy Wilder,F:f44713a09e4d,1959,
17575,Chris Shepherd,Lawrence of Arabia,1962,David Lean,F:cbca9660da1d,1962,
17576,Chris Shepherd,The Night of the Hunter,1955,Charles Laughton,F:4acddf379d28,1955,
17577,Chris Shepherd,The Whale,2022,,F:1ae75e4fbfba,2022,
17578,Chris Shepherd,2001: A Space Odyssey,1968,Stanley Kubrick,F:b132d89fef53,1968,
17579,Samantha Sheppard,Moonlight,2016,Barry Jenkins,F:16913ba1d831,2016,
17580,Samantha Sheppard,Daughters of the Dust,1991,Julie Dash,F:32f33617395c,1991,
17581,Samantha Sheppard,Bless Their Little Hearts,1983,Billy Woodberry,F:264b0bf1dd83,1983,
17582,Samantha Sheppard,Imitation of Life,1959,Douglas Sirk,F:008495919c65,1959,
17583,Samantha Sheppard,Within Our Gates,1919,Oscar Micheaux,F:3940db993e0a,1919,
17584,Samantha Sheppard,Tongues Untied,1989,Marlon Riggs,F:c2e492d52d62,1989,
17585,Samantha Sheppard,The Spook Who Sat by the Door,1973,Ivan Dixon,F:25e769e47e10,1973,
17586,Samantha Sheppard,Raging Bull,1980,Martin Scorsese,F:bd648fce3b3f,1980,
17587,Samantha Sheppard,Sister Act,1992,Emile Ardolino,F:9399dbb1a1ad,1992,
17588,Samantha Sheppard,Fear Eats the Soul,1974,Rainer Werner Fassbinder,F:10e86670da04,1974,
17589,Jon Shibata,Alaya,1976-1987,Nathaniel Dorsky,F:868c51966f57,1987,YEAR_RANGE_LONG
17590,Jon Shibata,Twin Peaks,1977,Al Wong,F:7f031efb1d88,1977,
17591,Jon Shibata,Coffee,1977,Dorothy Wiley,F:c8b4a0661c80,1977,
17592,Jon Shibata,Ephemerality,1979,Marian Wallace,F:9f50e1d712c0,1979,
17593,Jon Shibata,33 Yo-Yo Tricks,1976,P. White,F:d971ac3d890e,1976,
17594,Jon Shibata,Soundtrack,1969,Barry Spinello,F:81b3247d1074,1969,
17595,Jon Shibata,The Spirit of the Beehive,1973,Víctor Erice,F:b339d6c582f0,1973,
17596,Jon Shibata,Free Radicals,1958/1979,Len Lye,F:9cf6e54aa851,,YEAR_AMBIGUOUS
17597,Jon Shibata,Crystallization,1975,Carroll Ballard,F:6f4f26d772fc,1975,
17598,Jon Shibata,Children Who Draw,1956,Susumu Hani,F:a2c772e76607,1956,
17599,Akihiko Shiota,Minnie and Moskowitz,1971,John Cassavetes,F:ce97323dad79,1971,
17600,Akihiko Shiota,Freeze Die Come to Life,1990,Vitali Kanevsky,F:1c5418a3c1af,1990,
17601,Akihiko Shiota,Unforgiven,1992,Clint Eastwood,F:694f6d5a97f4,1992,
17602,Akihiko Shiota,Midare-Gumo,1967,Mikio Naruse,F:5e303ce5e4f2,1967,
17603,Akihiko Shiota,Kiru,1962,Kenji Misumi,F:7ca36479c409,1962,
17604,Akihiko Shiota,Sonezaki Shinju,1978,Yasuzo Masumura,F:7203ba93c752,1978,
17605,Akihiko Shiota,Charley Varrick,1973,Don Siegel,F:dced1bd006a3,1973,
17606,Akihiko Shiota,Emperor of the North,1973,Robert Aldrich,F:e6bc95fe4215,1973,
17607,Akihiko Shiota,"Stromboli, Terra Di Dio",1950,Roberto Rossellini,F:537490443a63,1950,
17608,Akihiko Shiota,Sauve qui peut (la vie),1979,Jean-Luc Godard,F:17e5c861f7f2,1979,
17609,Daniella Shreir,Örökbefogadas,1975,Márta Mészáros,F:c823f40274e5,1975,
17610,Daniella Shreir,Toute Une Nuit,1982,Chantal Akerman,F:265ff24c9602,1982,
17611,Daniella Shreir,India Song,1975,Marguerite Duras,F:72d6d9bf2299,1975,
17612,Daniella Shreir,"Five Year Diary, Reel 22: A Short Affair (and) Going Crazy (August 23–September 1, 1982)",1982,Anne Charlotte Robertson,F:30578656aa9a,1982,
17613,Daniella Shreir,Leon G. Damas,1994,Sarah Maldoror,F:3b0bb5749027,1994,
17614,Daniella Shreir,Working Girls,1986,Lizzie Borden,F:275644968c7a,1986,
17615,Daniella Shreir,Mutter Küsters Fahrt zum Himmel,1975,Rainer Werner Fassbinder,F:632385c3c3ac,1975,
17616,Daniella Shreir,Olivia,1951,Jacqueline Audry,F:40262a43bbb2,1951,
17617,Daniella Shreir,Possibly in Michigan,1986,Cecilia Condit,F:661776b2d505,1986,
17618,Daniella Shreir,"Beyrouth, ma ville",1983,Jocelyne Saab,F:577eabe0ac1f,1983,
17619,Yael Shuv,Ikiru,1952,Akira Kurosawa,F:e50615c80a64,1952,
