row_id,source,voter_name,position,book_title,book_author,year,openLibraryId,canonical_id,canonical_title
d56355683d99cdc7,Guardian Top 100,Tahmima Anam,3,Anna Karenina,Leo Tolstoy,1878,OL267096W,OL:OL267096W,Anna Karenina
7d7ceb070cb784c6,Guardian Top 100,Tahmima Anam,4,Things Fall Apart,Chinua Achebe,1958,OL891786W,OL:OL891786W,Things Fall Apart
f582d99a7f3f76b8,Guardian Top 100,Tahmima Anam,5,Persuasion,Jane Austen,1817,OL66544W,OL:OL40756300W,Persuasion
cbd35a97b6b48b85,Guardian Top 100,Tahmima Anam,6,The Great Gatsby,F Scott Fitzgerald,1925,OL468431W,OL:OL34381078W,The Great Gatsby
07a1dc8becadd634,Guardian Top 100,Tahmima Anam,7,Jane Eyre,Charlotte Brontë,1847,OL1095427W,OL:OL1095427W,Jane Eyre
9e51ea454a05ccae,Guardian Top 100,Tahmima Anam,8,Sultana's Dream,Rokeya Sakhawat Hossain,,OL10247572W,OL:OL10247572W,Sultana's Dream
d98f67c76b4dfb6f,Guardian Top 100,Tahmima Anam,9,The Vegetarian,Han Kang,2007,OL17334243W,OL:OL17334243W,The Vegetarian
9f8c815129ef881c,Guardian Top 100,Tahmima Anam,10,My Ántonia,Willa Cather,1918,OL12791W,OL:OL12791W,My Ántonia
d0e770f66b6d533d,Guardian Top 100,David Nicholls,1,Persuasion,Jane Austen,1817,OL66544W,OL:OL40756300W,Persuasion
1e2e330b2c22c855,Guardian Top 100,David Nicholls,2,Bleak House,Charles Dickens,1852-3,OL14868508W,OL:OL14868508W,Bleak House
9bfcb3921ed5c0ca,Guardian Top 100,David Nicholls,3,The Great Gatsby,F Scott Fitzgerald,1925,OL468431W,OL:OL34381078W,The Great Gatsby
3d26010249216535,Guardian Top 100,David Nicholls,4,The Portrait of a Lady,Henry James,1881,OL276365W,OL:OL276365W,The Portrait of a Lady
9ac7f85fc9e775b4,Guardian Top 100,David Nicholls,5,Housekeeping,Marilynne Robinson,1980,OL1875010W,OL:OL1875010W,Housekeeping
7c21037d2a3b0eb4,Guardian Top 100,David Nicholls,6,To the Lighthouse,Virginia Woolf,1927,OL39396W,OL:OL39396W,To the Lighthouse
5200ac99cdad72ed,Guardian Top 100,David Nicholls,7,Howards End,EM Forster,1910,OL88881W,OL:OL88881W,Howards End
b67fbdbe7c33c8d6,Guardian Top 100,David Nicholls,8,Sula,Toni Morrison,,OL50567W,OL:OL50567W,Sula
6f4984f697c7980e,Guardian Top 100,David Nicholls,9,The Prime of Miss Jean Brodie,Muriel Spark,1961,OL26437W,OL:OL26437W,The Prime of Miss Jean Brodie
5f20e6dc69b413cd,Guardian Top 100,David Nicholls,10,The Transit of Venus,Shirley Hazzard,1980,OL11069133W,OL:OL103066W,The Transit of Venus
6ec799af0af57205,Guardian Top 100,Marcel Theroux,1,War and Peace,Leo Tolstoy,1869,OL36765642W,OL:OL267171W,War and Peace
d96c8139e7bc496c,Guardian Top 100,Marcel Theroux,2,Middlemarch,George Eliot,1871,OL25411286W,OL:OL20867W,Middlemarch
caf22fc4cc7f956b,Guardian Top 100,Marcel Theroux,3,Madame Bovary,Gustave Flaubert,1856,OL893707W,OL:OL19350876W,Madame Bovary
fa3dca5e08dd0a51,Guardian Top 100,Marcel Theroux,4,Pride and Prejudice,Jane Austen,1710,OL15165350W,OL:OL15165350W,Pride and Prejudice
8ea1b77a59bea851,Guardian Top 100,Marcel Theroux,5,David Copperfield,Charles Dickens,1849-50,OL8662242W,OL:OL8662242W,David Copperfield
54952df431878a9d,Guardian Top 100,Marcel Theroux,6,Nineteen Eighty-Four,George Orwell,1949,OL1168083W,OL:OL1168083W,Nineteen Eighty-Four
63702b35e47b2d41,Guardian Top 100,Marcel Theroux,7,Gulliver's Travels,Jonathan Swift,,OL20600W,OL:OL20600W,Gulliver's Travels
315fd6c543475028,Guardian Top 100,Marcel Theroux,8,The Great Gatsby,F Scott Fitzgerald,1925,OL468431W,OL:OL34381078W,The Great Gatsby
11ae8148a09a74b3,Guardian Top 100,Marcel Theroux,9,The Master and Margarita,Mikhail Bulgakov,1966-67,OL676009W,OL:OL676009W,The Master and Margarita
a51f254309541d7f,Guardian Top 100,Marcel Theroux,10,Kim,Rudyard Kipling,,OL19908W,OL:OL19908W,Kim
fff746042a0e820a,Guardian Top 100,Natalie Haynes,1,The Memory Police,Yoko Ogawa,,OL11690127W,OL:OL11690127W,The Memory Police
ca0c26faf28d4983,Guardian Top 100,Natalie Haynes,2,Mussel Feast,Birgit Vanderbeke,,OL35700703W,OL:OL35700703W,Mussel Feast
ad67fb6e2309028a,Guardian Top 100,Natalie Haynes,3,A Visit From the Goon Squad,Jennifer Egan,,OL15026613W,OL:OL15026613W,A Visit From the Goon Squad
4dc6a60c90b3dad1,Guardian Top 100,Natalie Haynes,4,Overstory,Richard Powers,,OL19074847W,OL:OL19074847W,Overstory
9a4f6770fef8ebe0,Guardian Top 100,Natalie Haynes,5,The Dark Is Rising,Susan Cooper,,OL35730490W,OL:OL35730490W,The Dark Is Rising
0a98ebaa0be4ba3b,Guardian Top 100,Natalie Haynes,6,The Luminaries,Eleanor Catton,,OL16810597W,OL:OL16810597W,The Luminaries
380bb092a4e05ee6,Guardian Top 100,Natalie Haynes,7,The Green Road,Anne Enright,,OL17625869W,OL:OL17625869W,The Green Road
4e86c30392a6a2ed,Guardian Top 100,Natalie Haynes,8,How to Be Both,Ali Smith,,OL17063057W,OL:OL17063057W,How to Be Both
e898eb431b27c59c,Guardian Top 100,Natalie Haynes,9,The Noise of Time,Julian Barnes,,OL17764501W,OL:OL17764501W,The Noise of Time
a9cc9d9cceaa86be,Guardian Top 100,Natalie Haynes,10,Tale for the Time Being,Ruth Ozeki,,OL17267887W,OL:OL17267887W,Tale for the Time Being
66c33849d8992208,Guardian Top 100,Diana Evans,1,Anna Karenina,Leo Tolstoy,1878,OL267096W,OL:OL267096W,Anna Karenina
af93d37269cd96b4,Guardian Top 100,Diana Evans,2,The House of the Spirits,Isabel Allende,,OL1905255W,OL:OL1905255W,The House of the Spirits
bd3c640008da8113,Guardian Top 100,Diana Evans,3,The God of Small Things,Arundhati Roy,1997,OL1052133W,OL:OL1052133W,The God of Small Things
e47ad348a1976ff8,Guardian Top 100,Diana Evans,4,Things Fall Apart,Chinua Achebe,1958,OL891786W,OL:OL891786W,Things Fall Apart
e301d1c202e4e8dd,Guardian Top 100,Diana Evans,5,Song of Solomon,Toni Morrison,1977,OL50564W,OL:OL50564W,Song of Solomon
fd25034a8fe3ec28,Guardian Top 100,Diana Evans,6,Middlesex,Jeffrey Eugenides,,OL3951520W,OL:OL3951520W,Middlesex
37395a758f3509f5,Guardian Top 100,Diana Evans,7,Lolita,Vladimir Nabokov,1955,OL627084W,OL:OL627084W,Lolita
b9bcdabfc6f25c37,Guardian Top 100,Diana Evans,8,The Emperor's Babe,Bernardine Evaristo,,OL17363016W,OL:OL17363016W,The Emperor's Babe
91a4e11af80ca01b,Guardian Top 100,Diana Evans,9,Half of a Yellow Sun,Chimamanda Ngozi Adichie,2006,OL5731542W,OL:OL5731542W,Half of a Yellow Sun
6405ec5b8bd1914a,Guardian Top 100,Diana Evans,10,Another Country,James Baldwin,,OL228715W,OL:OL228715W,Another Country
48d0a59da3c4a60e,Guardian Top 100,Maaza Mengiste,1,Song of Solomon,Toni Morrison,1977,OL50564W,OL:OL50564W,Song of Solomon
668b338f4a775e48,Guardian Top 100,Maaza Mengiste,2,The Book of Daniel,E. L. Doctorow,,OL55238W,OL:OL55238W,The Book of Daniel
1d5e491eca3235b6,Guardian Top 100,Maaza Mengiste,3,Afterlives,Abdulrazak Gurnah,,OL21678662W,OL:OL21678662W,Afterlives
47215a23c4340b28,Guardian Top 100,Maaza Mengiste,4,Nervous Conditions,Tsitsi Dangarembga,1988,OL17661158W,OL:OL17661158W,Nervous Conditions
cf302cf640fd710a,Guardian Top 100,Maaza Mengiste,5,Wolf Hall,Hilary Mantel,2009,OL464512W,OL:OL464512W,Wolf Hall
ad47a668f80ce72c,Guardian Top 100,Maaza Mengiste,6,Visitation,Jenny Erpenbeck,,OL971643W,OL:OL971643W,Visitation
45eb0417cc939702,Guardian Top 100,Maaza Mengiste,7,The Known World,Edward P Jones,2003,OL4112928W,OL:OL4112928W,The Known World
f96856b8f10edb43,Guardian Top 100,Maaza Mengiste,8,Human Acts,Han Kang,,OL17764836W,OL:OL17764836W,Human Acts
553ba6093b929f7d,Guardian Top 100,Maaza Mengiste,9,War and Peace,Leo Tolstoy,1869,OL36765642W,OL:OL267171W,War and Peace
172a86bb00907db9,Guardian Top 100,Maaza Mengiste,10,Go Tell It on the Mountain,James Baldwin,1953,OL228705W,OL:OL228705W,Go Tell It on the Mountain
266b024f20c70fc9,Guardian Top 100,Sarah Crown,1,Middlemarch,George Eliot,1871,OL25411286W,OL:OL20867W,Middlemarch
eb5c7080d1414ba5,Guardian Top 100,Sarah Crown,2,To Kill a Mockingbird,Harper Lee,,OL3140822W,OL:OL3140822W,To Kill a Mockingbird
e3989bf300fa81be,Guardian Top 100,Sarah Crown,3,The Book of Daniel,E. L. Doctorow,,OL55238W,OL:OL55238W,The Book of Daniel
e0654fb7f04c2a20,Guardian Top 100,Sarah Crown,4,Possession,A. S. Byatt,,OL115647W,OL:OL115647W,Possession
c73f5f66e3d12ccb,Guardian Top 100,Sarah Crown,5,Grey King,Susan Cooper,,OL894246W,OL:OL894246W,Grey King
5c5e6cf5cb7b0e99,Guardian Top 100,Sarah Crown,6,American Pastoral,Philip Roth,,OL74666W,OL:OL74666W,American Pastoral
16a2c5a9b393e1db,Guardian Top 100,Sarah Crown,7,Pale Fire,Vladimir Nabokov,1962,OL627081W,OL:OL627081W,Pale Fire
db5a86c4fe4902f8,Guardian Top 100,Sarah Crown,8,Under Milk Wood,Dylan Thomas,,OL27494639W,OL:OL27494639W,Under Milk Wood
4e058316a9c3d809,Guardian Top 100,Sarah Crown,9,East of Eden,John Steinbeck,,OL23166W,OL:OL23166W,East of Eden
f7212e47515a61a4,Guardian Top 100,Sarah Crown,10,Danny the Champion of the World,Roald Dahl,,OL45865W,OL:OL45865W,Danny the Champion of the World
e1377d0e76a20343,Guardian Top 100,Alexandra Harris,1,To the Lighthouse,Virginia Woolf,1927,OL39396W,OL:OL39396W,To the Lighthouse
e53a98d35e6f2822,Guardian Top 100,Alexandra Harris,2,The Waves,Virginia Woolf,1931,OL39316W,OL:OL39316W,The Waves
95941ca38c15a607,Guardian Top 100,Alexandra Harris,3,The Return of the Native,Thomas Hardy,1878,OL44994W,OL:OL44994W,The Return of the Native
cec1e8ff1fc66d5f,Guardian Top 100,Alexandra Harris,4,Jacob's Room,Virginia Woolf,1922,OL39329W,OL:OL39329W,Jacob's Room
fb72d454be7eba19,Guardian Top 100,Alexandra Harris,5,My Ántonia,Willa Cather,1918,OL12791W,OL:OL12791W,My Ántonia
59c67d79e7a2908d,Guardian Top 100,Alexandra Harris,6,"The Life and Opinions of Tristram Shandy, Gentleman",Laurence Sterne,1759,OL679230W,OL:OL679230W,"The Life and Opinions of Tristram Shandy, Gentleman"
971b595f82edabd9,Guardian Top 100,Alexandra Harris,7,Ulysses,James Joyce,1914,OL86318W,OL:OL86318W,Ulysses
07af8220283bbfd8,Guardian Top 100,Alexandra Harris,8,The Good Soldier,Ford Madox Ford,1915,OL509889W,OL:OL509889W,The Good Soldier
553744b981dd39fd,Guardian Top 100,Alexandra Harris,9,The Mirror and the Light,Hilary Mantel,,OL20665410W,OL:OL20665410W,The Mirror and the Light
25ef35c7bb8762a0,Guardian Top 100,Alexandra Harris,10,How to Be Both,Ali Smith,,OL17063057W,OL:OL17063057W,How to Be Both
d0e0a20f83fcbb3e,Guardian Top 100,Lisa Allardice,1,Middlemarch,George Eliot,1871,OL35863440W,OL:OL20867W,Middlemarch
e2c47561182372f7,Guardian Top 100,Lisa Allardice,2,To the Lighthouse,Virginia Woolf,1927,OL39396W,OL:OL39396W,To the Lighthouse
61a53f47f5776d6a,Guardian Top 100,Lisa Allardice,3,The Pursuit of Love,Nancy Mitford,,OL2233736W,OL:OL2233736W,The Pursuit of Love
e80f5b0c01779960,Guardian Top 100,Lisa Allardice,4,The Handmaid's Tale,Margaret Atwood,1985,OL675783W,OL:OL675783W,The Handmaid's Tale
c86847c64a4737cf,Guardian Top 100,Lisa Allardice,5,The Prime of Miss Jean Brodie,Muriel Spark,1961,OL26437W,OL:OL26437W,The Prime of Miss Jean Brodie
e402dcfd346cd50f,Guardian Top 100,Lisa Allardice,6,Rebecca,Daphne du Maurier,1938,OL19690272W,OL:OL19690272W,Rebecca
822d15a0a027e55a,Guardian Top 100,Lisa Allardice,7,Beloved,Toni Morrison,1987,OL50548W,OL:OL50548W,Beloved
96fe1d0b37b4b396,Guardian Top 100,Lisa Allardice,8,The Portrait of a Lady,Henry James,1881,OL276365W,OL:OL276365W,The Portrait of a Lady
90918514195d8dcb,Guardian Top 100,Lisa Allardice,9,Mrs Dalloway,Virginia Woolf,1925,OL39349W,OL:OL26733889W,Mrs Dalloway
9015cd12aaa38386,Guardian Top 100,Lisa Allardice,10,Persuasion,Jane Austen,1817,OL40756300W,OL:OL40756300W,Persuasion
95661589b11fa9fc,Guardian Top 100,Clare Clark,1,Madame Bovary,Gustave Flaubert,1856,OL893707W,OL:OL19350876W,Madame Bovary
5fcb16527e642c2e,Guardian Top 100,Clare Clark,2,Middlemarch,George Eliot,1871,OL24357681W,OL:OL20867W,Middlemarch
9673aa594839d7c2,Guardian Top 100,Clare Clark,3,The Great Gatsby,F Scott Fitzgerald,1925,OL468431W,OL:OL34381078W,The Great Gatsby
195f26f88dcaf0f7,Guardian Top 100,Clare Clark,4,Anna Karenina,Leo Tolstoy,1878,OL267096W,OL:OL267096W,Anna Karenina
b9e0799ed227f5d0,Guardian Top 100,Clare Clark,5,Emma,Jane Austen,1815,OL40587389W,OL:OL190034W,Emma
301c5d9807225fdd,Guardian Top 100,Clare Clark,6,Mrs Dalloway,Virginia Woolf,1925,OL39349W,OL:OL26733889W,Mrs Dalloway
cc650ce6a6ebef46,Guardian Top 100,Clare Clark,7,The Go-Between,LP Hartley,1953,OL2047674W,OL:OL2047674W,The Go-Between
52032c4f6534212e,Guardian Top 100,Clare Clark,8,A Fine Balance,Rohinton Mistry,1995,OL2980902W,OL:OL2980902W,A Fine Balance
f6a552603c90cef4,Guardian Top 100,Clare Clark,9,The Remains of the Day,Kazuo Ishiguro,1989,OL59048W,OL:OL59048W,The Remains of the Day
4c50dd53cdbb1ab0,Guardian Top 100,Clare Clark,10,Wolf Hall,Hilary Mantel,2009,OL464512W,OL:OL464512W,Wolf Hall
73cde8ddd0a18bf6,Guardian Top 100,Ben Okri,1,Don Quixote,Miguel de Cervantes,1605/15,OL503666W,OL:OL44222301W,Don Quixote
ba8cf86c7c11c18e,Guardian Top 100,Ben Okri,2,War and Peace,Leo Tolstoy,1869,OL267171W,OL:OL267171W,War and Peace
636363d6c9e67aa0,Guardian Top 100,Ben Okri,3,The Brothers Karamazov,Fyodor Dostoyevsky,1879-80,OL10432709W,OL:OL10432709W,The Brothers Karamazov
1a6afa6d586e121a,Guardian Top 100,Ben Okri,4,Pride and Prejudice,Jane Austen,1710,OL66554W,OL:OL15165350W,Pride and Prejudice
d7d3940e51843ebd,Guardian Top 100,Ben Okri,5,Moby-Dick,Herman Melville,1851,OL102749W,OL:OL102749W,Moby-Dick
106f1b71ffb0ffc2,Guardian Top 100,Ben Okri,6,Ulysses,James Joyce,1914,OL86318W,OL:OL86318W,Ulysses
5a260feef59de37e,Guardian Top 100,Ben Okri,7,In Search of Lost Time,Marcel Proust,1913-27,OL1190289W,OL:OL1190289W,In Search of Lost Time
9eaa6fb1f1771082,Guardian Top 100,Ben Okri,8,Invisible Man,Ralph Ellison,1952,OL495470W,OL:OL495470W,Invisible Man
0392633cd5172771,Guardian Top 100,Ben Okri,9,One Hundred Years of Solitude,Gabriel García Márquez,1967,OL274505W,OL:OL274505W,One Hundred Years of Solitude
b1b12691150d6acd,Guardian Top 100,Ben Okri,10,La Princesse De Cleves,Madame de La Fayette,,OL12854838W,OL:OL1244914W,La Princesse De Cleves
b132ff467794c6a9,Guardian Top 100,Dorian Lynskey,1,U.s.a.,John Dos Passos,,OL1217995W,OL:OL1217995W,U.s.a.
ba7904736e3738f7,Guardian Top 100,Dorian Lynskey,2,Libra,Don DeLillo,,OL1921198W,OL:OL1921198W,Libra
3bd67ffe0d46851a,Guardian Top 100,Dorian Lynskey,3,The Remains of the Day,Kazuo Ishiguro,1989,OL59048W,OL:OL59048W,The Remains of the Day
f41b997ec965b8f0,Guardian Top 100,Dorian Lynskey,4,Heart of Darkness,Joseph Conrad,1899,OL38663W,OL:OL38663W,Heart of Darkness
1f724e7d93741a19,Guardian Top 100,Dorian Lynskey,5,Ragtime,EL Doctorow,1975,OL55239W,OL:OL55239W,Ragtime
3c8d9f52a0350d87,Guardian Top 100,Dorian Lynskey,6,American Pastoral,Philip Roth,,OL74666W,OL:OL74666W,American Pastoral
691c69cf7d94f86e,Guardian Top 100,Dorian Lynskey,7,Nineteen Eighty-Four,George Orwell,1949,OL1168083W,OL:OL1168083W,Nineteen Eighty-Four
d9161a15dd431d23,Guardian Top 100,Dorian Lynskey,8,Station Eleven,Emily St. John Mandel,,OL17202418W,OL:OL17202418W,Station Eleven
f7857cd7b3afd47f,Guardian Top 100,Dorian Lynskey,9,The Line of Beauty,Alan Hollinghurst,2004,OL1993508W,OL:OL1993508W,The Line of Beauty
2b1ff21bf0007212,Guardian Top 100,Dorian Lynskey,10,The Age of Innocence,Edith Wharton,1920,OL98491W,OL:OL98491W,The Age of Innocence
313a3f89313b40a5,Guardian Top 100,Arifa Akbar,1,Wuthering Heights,Emily Brontë,1847,OL21177W,OL:OL21170W,Wuthering Heights
ec9817815b226224,Guardian Top 100,Arifa Akbar,2,Anna Karenina,Leo Tolstoy,1878,OL267096W,OL:OL267096W,Anna Karenina
95d9f719beb7e4d4,Guardian Top 100,Arifa Akbar,3,Frankenstein,Mary Shelley,1818,OL450063W,OL:OL26860869W,Frankenstein
34102f84f71770e9,Guardian Top 100,Arifa Akbar,4,Death in Venice,Thomas Mann,,OL16246083W,OL:OL16246083W,Death in Venice
d8cb7316a2269563,Guardian Top 100,Arifa Akbar,5,Beloved,Toni Morrison,1987,OL50548W,OL:OL50548W,Beloved
ddfc8f6f6754efe9,Guardian Top 100,Arifa Akbar,6,The Piano Teacher,Elfriede Jelinek,,OL15196311W,OL:OL15196311W,The Piano Teacher
c858bdbf837ba6a6,Guardian Top 100,Arifa Akbar,7,Nineteen Eighty-Four,George Orwell,1949,OL1168083W,OL:OL1168083W,Nineteen Eighty-Four
7230c00c957a1e0d,Guardian Top 100,Arifa Akbar,8,Wise Children,Angela Carter,,OL697431W,OL:OL697431W,Wise Children
de32680c71af350e,Guardian Top 100,Arifa Akbar,9,American Pastoral,Philip Roth,,OL74666W,OL:OL74666W,American Pastoral
5ec2a82e009826c5,Guardian Top 100,Arifa Akbar,10,The Handmaid's Tale,Margaret Atwood,1985,OL675783W,OL:OL675783W,The Handmaid's Tale
0bd3e89b021b4010,Guardian Top 100,Aida Edemariam,1,Middlemarch,George Eliot,1871,OL25411286W,OL:OL20867W,Middlemarch
a7255344ce0d2dcd,Guardian Top 100,Aida Edemariam,2,The Great Gatsby,F Scott Fitzgerald,1925,OL468431W,OL:OL34381078W,The Great Gatsby
0fbce00817af9b65,Guardian Top 100,Aida Edemariam,3,The Go-Between,LP Hartley,1953,OL2047674W,OL:OL2047674W,The Go-Between
91d59c996d2880ed,Guardian Top 100,Aida Edemariam,4,Emma,Jane Austen,1815,OL66513W,OL:OL190034W,Emma
117838634123369c,Guardian Top 100,Aida Edemariam,5,Beloved,Toni Morrison,1987,OL50548W,OL:OL50548W,Beloved
cb261176ad6b824c,Guardian Top 100,Aida Edemariam,6,Mrs Dalloway,Virginia Woolf,1925,OL39349W,OL:OL26733889W,Mrs Dalloway
cf0a102f30fb32ed,Guardian Top 100,Aida Edemariam,7,If Beale Street Could Talk,James Baldwin,,OL228720W,OL:OL228720W,If Beale Street Could Talk
1dfb15f1b33c66ff,Guardian Top 100,Aida Edemariam,8,Lives of Girls and Women,Alice Munro,,OL931688W,OL:OL931688W,Lives of Girls and Women
a0893a38592ac383,Guardian Top 100,Aida Edemariam,9,The Vagabond,Colette,,OL1184856W,OL:OL1184856W,The Vagabond
091198894edbf9af,Guardian Top 100,Aida Edemariam,10,A House for Mr Biswas,VS Naipaul,1961,OL103113W,OL:OL103113W,A House for Mr Biswas
23210bedda199cd5,Guardian Top 100,James Meek,1,Disgrace,JM Coetzee,1999,OL500451W,OL:OL500451W,Disgrace
fbe244be799d4592,Guardian Top 100,James Meek,2,Middlemarch,George Eliot,1871,OL25411286W,OL:OL20867W,Middlemarch
84d4a765947875ef,Guardian Top 100,James Meek,3,The Busconductor Hines,James Kelman,,OL60979W,OL:OL60979W,The Busconductor Hines
76101dd49bb9442b,Guardian Top 100,James Meek,4,Barchester Towers,Anthony Trollope,,OL109724W,OL:OL109724W,Barchester Towers
d752e6768a69497b,Guardian Top 100,James Meek,5,Invisible Cities,Italo Calvino,1972,OL15297W,OL:OL15297W,Invisible Cities
2d85d0d6f90e5093,Guardian Top 100,James Meek,6,Ulysses,James Joyce,1914,OL86318W,OL:OL86318W,Ulysses
cd45862acbddcd7d,Guardian Top 100,James Meek,7,Outline,Rachel Cusk,,OL17873642W,OL:OL17873642W,Outline
8586c5b2d3109ba1,Guardian Top 100,James Meek,8,The Magic Mountain,Thomas Mann,1924,OL14866824W,OL:OL14866824W,The Magic Mountain
c24efc852d5cea41,Guardian Top 100,James Meek,9,Mansfield Park,Jane Austen,1814,OL66530W,OL:OL66530W,Mansfield Park
7c1862248dd69d52,Guardian Top 100,James Meek,10,The Death of the Heart,Elizabeth Bowen,,OL724067W,OL:OL724067W,The Death of the Heart
c0092a392f4afe57,Guardian Top 100,David Shariatmadari,1,The Deptford Trilogy,Robertson Davies,,OL842158W,OL:OL842158W,The Deptford Trilogy
26f300f4c3233482,Guardian Top 100,David Shariatmadari,2,Couples,John Updike,,OL463834W,OL:OL463834W,Couples
4ec38a226abb411b,Guardian Top 100,David Shariatmadari,3,The Bell,Iris Murdoch,,OL1326304W,OL:OL1326304W,The Bell
e54048a38c3efc93,Guardian Top 100,David Shariatmadari,4,The Go-Between,LP Hartley,1953,OL2047674W,OL:OL2047674W,The Go-Between
32aab2086366d5ee,Guardian Top 100,David Shariatmadari,5,The Return of the Native,Thomas Hardy,1878,OL44994W,OL:OL44994W,The Return of the Native
483d91808065194b,Guardian Top 100,David Shariatmadari,6,A Visit From the Goon Squad,Jennifer Egan,,OL15026613W,OL:OL15026613W,A Visit From the Goon Squad
596540a132688a64,Guardian Top 100,David Shariatmadari,7,A Compass Error,Sybille Bedford,,OL4212427W,OL:OL4212427W,A Compass Error
d55a7c8b363046ad,Guardian Top 100,David Shariatmadari,8,The Leopard,Giuseppe Tomasi di Lampedusa,1958,OL2386322W,OL:OL2386322W,The Leopard
f134d2a4a5be73c1,Guardian Top 100,David Shariatmadari,9,Waterland,Graham Swift,,OL3260491W,OL:OL3260491W,Waterland
a7d001fcb06a2de1,Guardian Top 100,David Shariatmadari,10,Tales of the City,Armistead Maupin,,OL2433540W,OL:OL2433540W,Tales of the City
ac7c0f53e577675b,Guardian Top 100,John Lanchester,1,In Search of Lost Time,Marcel Proust,1913-27,OL1190289W,OL:OL1190289W,In Search of Lost Time
e5e6566d6e7d2833,Guardian Top 100,John Lanchester,2,Middlemarch,George Eliot,1871,OL25411286W,OL:OL20867W,Middlemarch
fb53da5b8f1b901e,Guardian Top 100,John Lanchester,3,Ulysses,James Joyce,1914,OL86318W,OL:OL86318W,Ulysses
c3a710f6ad124884,Guardian Top 100,John Lanchester,4,War and Peace,Leo Tolstoy,1869,OL36765642W,OL:OL267171W,War and Peace
9efbf2b9064e70df,Guardian Top 100,John Lanchester,5,Moby-Dick,Herman Melville,1851,OL102749W,OL:OL102749W,Moby-Dick
a135ae028dff4414,Guardian Top 100,John Lanchester,6,The Leopard,Giuseppe Tomasi di Lampedusa,1958,OL2386322W,OL:OL2386322W,The Leopard
cc8052295ce628c1,Guardian Top 100,John Lanchester,7,Demons,Fyodor Dostoevsky,,OL166971W,OL:OL166971W,Demons
d05642af4df89b6d,Guardian Top 100,John Lanchester,8,"The Story of the Stone, or the Dream of the Red Chamber",Cao Xueqin,,OL7982392W,OL:OL7982392W,"The Story of the Stone, or the Dream of the Red Chamber"
d4946ca58af8034c,Guardian Top 100,John Lanchester,9,The Left Hand of Darkness,Ursula K Le Guin,1969,OL59800W,OL:OL59800W,The Left Hand of Darkness
e474f8b7a2e44267,Guardian Top 100,John Lanchester,10,A Dance to the Music of Time,Anthony Powell,,OL2074162W,OL:OL2074162W,A Dance to the Music of Time
e301b42e31b6d84d,Guardian Top 100,Jo Hamya,1,Anna Karenina,Leo Tolstoy,1878,OL267096W,OL:OL267096W,Anna Karenina
b0d00e508a2a10ed,Guardian Top 100,Jo Hamya,2,To the Lighthouse,Virginia Woolf,1927,OL39396W,OL:OL39396W,To the Lighthouse
a0cdda24348dba99,Guardian Top 100,Jo Hamya,3,"Lolly Willowes, Or, the Loving Huntsman",Sylvia Townsend Warner,,OL112769W,OL:OL112769W,"Lolly Willowes, Or, the Loving Huntsman"
8fc1b5cb73b0f6b5,Guardian Top 100,Jo Hamya,4,Wide Sargasso Sea,Jean Rhys,1966,OL1858668W,OL:OL1858668W,Wide Sargasso Sea
1ac1fda749352e20,Guardian Top 100,Jo Hamya,5,The Loneliness of Sonia and Sunny,Kiran Desai,,OL42397165W,OL:OL42397165W,The Loneliness of Sonia and Sunny
9658ec7dc255b72a,Guardian Top 100,Jo Hamya,6,Transit,Rachel Cusk,,OL20044855W,OL:OL20044855W,Transit
7e12d4c2d1ced59c,Guardian Top 100,Jo Hamya,7,The Millstone,Margaret Drabble,,OL1888776W,OL:OL1888776W,The Millstone
34013796a316b7aa,Guardian Top 100,Jo Hamya,8,The Bloater,Rosemary Tonks,,OL6831429W,OL:OL6831429W,The Bloater
1c7dbf617a454baf,Guardian Top 100,Jo Hamya,9,Passing,Nella Larsen,,OL2645476W,OL:OL2645476W,Passing
9020c79a7b8f06af,Guardian Top 100,Jo Hamya,10,Lolita,Vladimir Nabokov,1955,OL627084W,OL:OL627084W,Lolita
44c018975e445b6b,Guardian Top 100,Tom Crewe,1,The Palliser Novels,Anthony Trollope,,OL43115667W,OL:OL43115667W,The Palliser Novels
b97cea61e56fe04c,Guardian Top 100,Tom Crewe,2,Anna Karenina,Leo Tolstoy,1878,OL267096W,OL:OL267096W,Anna Karenina
0d26dc151b108db0,Guardian Top 100,Tom Crewe,3,The Red and the Black,Stendhal,,OL733640W,OL:OL733640W,The Red and the Black
a77463390ee7cf6b,Guardian Top 100,Tom Crewe,4,Cousin Bette,Honoré de Balzac,,OL17644895W,OL:OL17644895W,Cousin Bette
646f142afb42fc07,Guardian Top 100,Tom Crewe,5,Middlemarch,George Eliot,1871,OL25411286W,OL:OL20867W,Middlemarch
4457399715dc9306,Guardian Top 100,Tom Crewe,6,Mansfield Park,Jane Austen,1814,OL66530W,OL:OL66530W,Mansfield Park
8a8aa55a9916b9b1,Guardian Top 100,Tom Crewe,7,Miss Marjoribanks,Margaret Oliphant,,OL28556190W,OL:OL28556190W,Miss Marjoribanks
d155b9e80091b9d8,Guardian Top 100,Tom Crewe,8,Les Misérables,Victor Hugo,,OL1063588W,OL:OL1063588W,Les Misérables
a33e00fb55ec075f,Guardian Top 100,Tom Crewe,9,Pickwick Papers,Charles Dickens,,OL41016555W,OL:OL41016555W,Pickwick Papers
