canonical_id,canonical_title,canonical_director,resolved_year,n_rows,vote_count
F:eddfd88492d1,Yan Fen Jie (Remnants),Wang Bing,2002,1,1
F:0bae436c7eb4,Mary Poppins,Robert Stevenson,1964,1,1
F:56ed3400ebd7,Miracle Mile,Steve De Jarnatt,1988,1,1
F:c5b2b1bdd577,Mouth to Mouth,Theresa HAK KYUNG CHA,1975,1,1
F:594e154b7850,POCHTA (The POST),Mikhail Tsekhanovsky,1929,1,1
F:76ea7c1c47b2,Coffea Arábiga,Nicolás Guillén Landrián,1968,1,1
F:53bab82e1ef8,Reality's Invisible,Robert E. Fulton,1971,1,1
F:f0b5476c1dd5,Cisco Pike,Bill L. Norton,1971,1,1
F:d1b5edb87480,Non Si Sevizia Un Paperino,Lucio Fulci,1972,1,1
F:d503aea7de3c,Fedora,Billy Wilder,1978,1,1
F:f042ac0c96fb,Les Bonnes femmes,Claude Chabrol,1960,1,1
F:590fab2c2110,Survival in New York,Rosa von Praunheim,1989,1,1
F:1c20b47d3a16,Jesus Christ Superstar,Norman Jewison,1973,1,1
F:6cbaca32573a,Nitrate Kisses,Barbara Hammer,2008,1,1
F:9edbef915952,O. J.: Made in America,Ezra Edelman,2016,1,1
F:677d552e782e,Mudar de vida,Paulo Rocha,1966,1,1
F:a09a07aef468,Voyage A Travers L'Impossible,Georges Méliès,1904,1,1
F:551377bc1363,Turksib,Viktor Turin,1929,1,1
F:3e46041dc29a,The Shetland Experience,Derek Williams,1977,1,1
F:3e7b47dc6141,Review 36th Year No. 5,Uncredited,1983,1,1
F:394ac75aa410,Hurt,Mark Romanek,2003,1,1
F:48619c3f7e59,Labour Party General Election social media launch video [https://twitter.com/i/status/1189276879292960768],Uncredited,2019,1,1
F:effa0bf4b543,Mannen På Taket,Bo Widerberg,1976,1,1
F:94d13fc420fa,Nagisa No Sindbad,Ryosuke Hashiguchi,1995,1,1
F:84e84ecb386f,A Jihua,Jackie Chan,1983,1,1
F:9456faf1b2aa,Themes Et Variations,Germaine Dulac,1928,1,1
F:110616c44707,Sidewalk Stories,Charles Lane,1989,1,1
F:5d10d855ef68,National Velvet,Clarence Brown,1945,1,1
F:8a426e0a45d1,Eyes of Fire,Avery Crounse,1984,1,1
F:79645a2699c2,Der Fan,Eckhart Schmidt,1982,1,1
F:805fd9d18aaa,La PRISONNIÈRE,Henri-Georges Clouzot,1968,1,1
F:db0456fa1723,Hanno Cambiato Faccia (They'Ve Changed Faces),Corrado Farina,1971,1,1
F:d256c948200e,The Killing Fields,Roland Joffé,1984,1,1
F:c21656de0a43,Requiem for a Heavyweight,Ralph Nelson,1962,1,1
F:7d1712fa3d8e,Saturday Night Fever,John Badham,1977,1,1
F:be4ecf74125c,Kramer vs. Kramer,Robert Benton,1979,1,1
F:dfb828e1490c,Broadway Danny Rose,Woody Allen,1984,1,1
F:aff1a8e450e3,Falling Lessons,Amy Halpern,1993,1,1
F:b8959907b09a,Winter Ade,Helke Misselwitz,1988,1,1
F:532ff9c9c719,Que Vivan Los Crotos,Ana Poliak,1990,1,1
F:647c884cf70c,Nagaya Shinshiroku,Yasujirō Ozu,1947,1,1
F:3f084ab60e40,Daisy Kenyon,Otto Preminger,1947,1,1
F:62e428734cef,Tlamess,Ala Eddine Slim,2019,1,1
F:9f7b578a2f80,The Night of the Iguana,John Huston,1964,1,1
F:a30f9849cafd,La VIDA PERRA DE JUANITA NARBONI,Farida Benlyazid,2005,1,1
F:a958dc44c0fa,Under Snow,Ulrike Ottinger,2011,1,1
F:cb9b66564a82,Summer Holiday,Peter Yates,1962,1,1
F:90abc0615bd3,Umut,Yilmaz Güney,1970,1,1
F:20d6efcc9b79,Testament,John Akomfrah,1988,1,1
F:d03cbd5cba04,Out 1: Spectre,Jacques Rivette,1973,1,1
F:57642f947085,Eijanaka,Shohei Imamura,1981,1,1
F:d425ba4b23aa,Blonde Venus,Josef von Sternberg,1932,1,1
F:1dd04aa17381,La VIE DE BOHÈME,Aki Kaurismäki,1992,1,1
F:639e127ba782,Marvo Movie,Jeff Keen,1967,1,1
F:1df2fca09b54,Prova D'Orchestra,Federico Fellini,1979,1,1
F:33b7ce007f55,Evil Dead II,Sam Raimi,1987,1,1
F:8f1eca62aa7a,Minato No Nihon Musume,Hiroshi Shimizu,1933,1,1
F:09f0925302a4,"I, the Executioner",Tai Kato,1968,1,1
F:ac7162d9ea03,Uni To Dokuyaku,Kei Kumai,1987,1,1
F:5dfd3236b194,My Heart Is That Eternal Rose,Patrick Tam,1989,1,1
F:b3c80a45a111,Black Snow,Xie Fei,1989,1,1
F:4de289268483,Jin-Roh,Hiroyuki Okiura,1999,1,1
F:0ab0166ce09a,Tenkosei,Nobuhiko Obayashi,1982,1,1
F:2fb994078bee,Stendalì - Suonano Ancora,Cecilia Mangini,1960,1,1
F:c01b7d79f8c7,Dok smo bili tu (While We Wait Here),Sunčica Fradelić,2021,1,1
F:776214f83abf,Inland Sea,Kazuhiro Soda,2018,1,1
F:f217a0be16df,The Poem of Hayachine Valley,Haneda Sumiko,1982,1,1
F:bcaba0d0bcb3,Marseille,Angela Schanelec,2004,1,1
F:621998cab681,Gosford Park,Robert Altman,2001,1,1
F:d3c1bcac6c5c,Meet Joe Black,Martin Brest,1998,1,1
F:449157d8d348,The Interview,Mrinal Sen,1971,1,1
F:4379108a7fd0,Miss Universo en el Perú,Chaski Group,1982,1,1
F:9a29802f1901,Manakamana,"Stephanie Spray, Pacho Velez",2013,1,1
F:97d94b3c2be2,Glory at Sea,Benh Zeitlin,2008,1,1
F:180d6912c3ea,Hi Stranger,Kirsten Lepore,2016,1,1
F:12983f341433,Praise You - Fatboy Slim (Music Video),Spike Jonze,1999,1,1
F:78b9423ae8e5,Wet Hot American Summer,David Wain,2001,1,1
F:d954f2083887,David Holzman's Diary,Jim McBride,1968,1,1
F:c64cf6f89e07,The Driller Killer,Abel Ferrara,1979,1,1
F:998fd54b6573,Lo SCEICCO BIANCO,Federico Fellini,1952,1,1
F:8e3215cfe35d,Zdravi Ljudi Za Razonodu (Litany of Healthy People),Karpo Godina,1971,1,1
F:1a00d4758115,Amore,Klaus Lemke,1978,1,1
F:8344268ce8d7,Mare,Andrea Staka,2020,1,1
F:a19d99d04572,Bend it Like Beckham,Gurinder Chadha,2002,1,1
F:b0781ee531f4,Crazy,Heddy Honigmann,1991,1,1
F:cd4a0d93045b,Das HÖCHSTE GUT EINER FRAU IST IHR SCHWEIGEN,Gertrud Pinkus,1980,1,1
F:2987b29cda2b,Smog,Franco Rossi,1962,1,1
F:60e8472973df,Feng Guilai De Ren,Hou Hsiao-Hsien,1983,1,1
F:5400b755f08f,Ang panahon ng halimaw,Lav Diaz,2018,1,1
F:4044970b5557,Totally F***Ed Up,Gregg Araki,1993,1,1
F:7553e3f06d7c,"John C. Depp, II v. Amber Laura Heard","Depp, Heard",2022,1,1
F:7c84263d0266,The Head,Svetlana Baskova,2003,1,1
F:f05c581c7e8b,Rudy Wurlitzer,Chris Petit,1994,1,1
F:f8aee5c0b383,Earth II,Anti-Banality Union,2021,1,1
F:3e73088768b6,Alice in Russialand,Ken Russell,1995,1,1
F:7a5b8729b307,Pig,Michael Sarnoski,2020,1,1
F:eea8fc74d2e9,(At) The Lock-In (WIP),Therese Henningsen,2022,1,1
F:2f2fd13c98da,"My Country, My Country",Laura Poitras,2006,1,1
F:ee0b9f39a1bf,Al-khoroug lel-nahar,Hala Lofty,2012,1,1
F:5741b4cbd70a,Life of Pi,Ang Lee,2012,1,1
F:0e45b5280024,"Dancers, Buildings and People in the Street",Rudy (Rudolph) Burckhardt,1986,1,1
F:ea899ea7b89b,Friendship's Death,Peter Wollen,1987,1,1
F:4744dc9e8011,Notre Musique,Jean-Luc Godard,2004,1,1
F:dd6f85ed219b,Um FILME FALADO,Manoel de Oliveira,2003,1,1
F:56530a4902d0,Mr Bachmann and His Class,Maria Speth,2021,1,1
F:a48d291bcc13,Amor Natural,Heddy Honigmann,1996,1,1
F:b4a04d9cb609,Talking about Trees,Suhaib Gasmelbari,2019,1,1
F:4d447e233c20,Y'a qu'à pas baiser (Just Don't Fuck),Carole Roussopoulos,1971,1,1
F:99238937c9c1,Le Signe du lion,Eric Rohmer,1962,1,1
F:e6e4486a660d,The Time Machine,George Pal,1960,1,1
F:23af051e6fc9,Whistle and I'll Come to You,Jonathan Miller,1968,1,1
F:07e84e2031ae,Série Noire,Alain Corneau,1979,1,1
F:77d4a467398a,The Missing Picture,Rithy Panh,2013,1,1
F:ac76db9e6dd7,El CORAJE DEL PUEBLO,Jorge Sanjinés,1971,1,1
F:30afb961f70c,Unfinished Diary,Marilú Mallet,1982,1,1
F:7652d18b6435,Llacquiy Huata,Magdaleno Nina,1983,1,1
F:2b020e80204f,Nice Coloured Girls,Tracey Moffatt,1987,1,1
F:13484cb828d1,Cosas de Mujeres,Rosa Martha Fernández,1978,1,1
F:abb860cb5a92,Metal & Melancolia,Heddy Honigmann,1994,1,1
F:cd66c2933c27,Lemon,Hollis Frampton,1969,1,1
F:7b979ac7465c,Frágil Como O Mundo,Rita Azevedo Gomes,2001,1,1
F:1b49ab4d65b8,Nicht Löschbares Feuer,Harun Farocki,1969,1,1
F:6a3a71642aee,Bamui Haebyeoneseo Honja,Hong Sangsoo,2017,1,1
F:c1619db26d60,Ride the High Country,Sam Peckinpah,1962,1,1
F:4ef8c456cc84,Weather Diary 1,George Kuchar,1986,1,1
F:54d8c3afbf4e,Moju,Yasuzo Masumura,1969,1,1
F:e7fa46f350b7,Évolution,Lucile Hadzihalilovic,2015,1,1
F:6153b3edb5e6,Venus in Furs,Jesús Franco,1969,1,1
F:9832f3db44de,"Ich will doch nur, daß ihr mich liebt",Rainer Werner Fassbinder,1976,1,1
F:741ef6eaf6e4,europe 16,Lucía Seles,2022,1,1
F:e220c7772050,Fiddler on the Roof,Norman Jewison,1971,1,1
F:923795219517,Jingcha Gushi,Jackie Chan,1985,1,1
F:84fffd59538e,Chinesisches Roulette,Rainer Werner Fassbinder,1976,1,1
F:27cae6f57c99,Waiting For Guffman,Christopher Guest,1996,1,1
F:8af50112e8e9,Road to Perdition,Sam Mendes,2002,1,1
F:b8f9b973c84b,Passione D'Amore,Ettore Scola,1981,1,1
F:2f1c592cdd36,Oka Oorie Katha,Mrinal Sen,1977,1,1
F:cd0f37007100,Korczak,Andrzej Wajda,1990,1,1
F:693e204558ba,Rosa Luxemburg,Margarethe von Trotta,1986,1,1
F:e2bc8b2a8470,What Has Happened to This City?,Deepa Dhanraj,1986,1,1
F:5fcf0d459369,Stop Genocide,Zahir Raihan,1971,1,1
F:7fbe0fb2a435,Bakita Byaktigato (The Rest is Personal),Pradipta Bhattacharya,2013,1,1
F:e43df8f14119,Scarecrow,Jerry Schatzberg,1973,1,1
F:d9a6784a8735,Kurak Günler,Emin Alper,2022,1,1
F:5a5b25a3e83c,Dema Dirîreskan (Blackberry Season),Hasim Aydemir,2021,1,1
F:c55f1a3060a1,There Is No Evil,Mohammad Rasoulof,2020,1,1
F:c99b6083af90,Poosteh,Mostafa Al-Ahmad,2009,1,1
F:71ef6073d879,Duel in the Sun,King Vidor,1946,1,1
F:8551e996fdcc,From Here to Eternity,Fred Zinnemann,1953,1,1
F:d85a7737170c,Odinnadtsati,Dziga Vertov,1928,1,1
F:4c6fbaad5ee5,Mes Nuits Sont Plus Belles Que Vos Jours,Andrzej Zulawski,1989,1,1
F:8a8995a756f1,Ghatashraddha,Girish Kasaravalli,1977,1,1
F:11536e6179eb,Measures of Distance,Mona Hatoum,1988,1,1
F:4400fc69ecc8,Ma'loul Celebrates its Destruction,Michel Khleifi,1984,1,1
F:a5e277e0822c,I Am Somebody,Madeline Anderson,1969,1,1
F:4d44aa74868e,All over Me,Alex Sichel,1996,1,1
F:e898ca622d8e,Smiley Face,Gregg Araki,2007,1,1
F:e62b0dc9f340,Kyojin To Gangu,Yasuzo Masumura,1958,1,1
F:9781d6e6cd13,The Band's Visit,Eran Korilin,2007,1,1
F:73d25f1f4ab0,Golden Eighties,Chantal Akerman,1986,1,1
F:ba5ee83cfe12,Duli Shidai,Edward Yang,1994,1,1
F:a481fcc120e9,La GRAINE ET LE MULET,Abdel Kechiche,2007,1,1
F:bb3e9fb2c28e,Matir Moina,Tareque Masud,2002,1,1
F:b946bcca33e1,Superstar: The Karen Carpenter Story,Todd Haynes,1989,1,1
F:ea14f4e6087d,The Dreams of the Centenarians,Robertas Verba,1969,1,1
F:6d63d8d8bbf8,Insan,Ibrahim Shaddad,1994,1,1
F:740cd0ec2af0,Timeless Bottomless Bad Movie,Jang Sun-woo,1997,1,1
F:65cb651233c5,Seven Songs from the Tundra,Markku Lehmuskallio & Anastasia Lapsui,2000,1,1
F:1ae75e4fbfba,The Whale,,2022,1,1
F:868c51966f57,Alaya,Nathaniel Dorsky,1987,1,1
F:7f031efb1d88,Twin Peaks,Al Wong,1977,1,1
F:c8b4a0661c80,Coffee,Dorothy Wiley,1977,1,1
F:9f50e1d712c0,Ephemerality,Marian Wallace,1979,1,1
F:d971ac3d890e,33 Yo-Yo Tricks,P. White,1976,1,1
F:81b3247d1074,Soundtrack,Barry Spinello,1969,1,1
F:6f4f26d772fc,Crystallization,Carroll Ballard,1975,1,1
F:a2c772e76607,Children Who Draw,Susumu Hani,1956,1,1
F:7ca36479c409,Kiru,Kenji Misumi,1962,1,1
F:7203ba93c752,Sonezaki Shinju,Yasuzo Masumura,1978,1,1
F:30578656aa9a,"Five Year Diary, Reel 22: A Short Affair (and) Going Crazy (August 23–September 1, 1982)",Anne Charlotte Robertson,1982,1,1
F:40262a43bbb2,Olivia,Jacqueline Audry,1951,1,1
F:3db5b8330a71,Side/Walk/Shuttle,Ernie Gehr,1992,1,1
F:8f300329aa72,Mary Koszmary (Nightmares),Yael Bartana,2007,1,1
F:1af174ce28bf,Segell Ikhtifa,Elia Suleiman,1996,1,1
F:4cafb7c35df5,Neskolko Intervyu Po Lichnym Voprosam,Lana Gogoberidze,1979,1,1
F:f25958ee9596,An Ecstatic Experience,Ja’Tovia Gary,2015,1,1
F:b6d7c987dca1,"Sieben Mal am Tag beklagen wir unser Los und nachts stehen wir auf, um nicht zu träumen",Susann-Maria Hempel,2013,1,1
F:4706d6f7ff56,Supermen of Malegaon,Faiza Ahmad Khan,2012,1,1
F:8dee549773e2,What Ever Happened to Baby Jane?,Robert Aldrich,1962,1,1
F:97c680afaec8,Rio Grande,John Ford,1950,1,1
F:4aaba2898296,Tarzan and His Mate,Cedric Gibbons,1934,1,1
F:548d52224662,Tobenai Chinmoku,Kazuo Kuroki,1966,1,1
F:e865433ee487,Tokyo Senso Sengo Hiwa,Nagisa Oshima,1970,1,1
F:446e389206c0,Bariera,Jerzy Skolimowski,1966,1,1
F:10321db0fcc5,Fearless,Peter Weir,1993,1,1
F:324046bbab25,I for India,Sandhya Suri,2005,1,1
F:a771cf959ffd,Ee.Ma.Yau.,Lijo Jose Pellissery,2018,1,1
F:dafc2d2e8fd7,still/here,Christopher Harris,2001,1,1
F:33789713d971,Maria,Aleksandr Sokurov,1988,1,1
F:6fe3ffec792f,The Black Cat,Edgar G. Ulmer,1934,1,1
F:1de24b51a37a,Lashou Shentan,John Woo,1992,1,1
F:c054271753bb,Topaz,Dave Tatsuno,1945,1,1
F:851e8f854235,Ruggles of Red Gap,Leo McCarey,1935,1,1
F:a7e92e1d1bee,Sangandaan,Mike de Leon,1984,1,1
F:86c842a29107,Frozen II,"Chris Buck, Jennifer Lee",2019,1,1
F:9062126c7331,Wonder Woman,Patty Jenkins,2017,1,1
F:016d618b09a6,Kyss mig,Alexandre-Therese Keining,2011,1,1
F:c823d95f42fc,Booksmart,Olivia Wilde,2019,1,1
F:c34bab8ee43b,The Celluloid Closet,"Robert Epstein, Jeffrey Friedman",1995,1,1
F:537449454cdf,Diyi Leixing Weixian,Tsui Hark,1980,1,1
F:fb056a6f8839,Jusqu'à la garde,Xavier Legrand,2016,1,1
F:3b758ba5b659,The Last Seduction,John Dahl,1993,1,1
F:881268c77c0b,Babyteeth,Shannon Murphy,2019,1,1
F:436a1277546d,Leave No Trace,Debra Granik,2018,1,1
F:87a12cbf865b,I Compagni,Mario Monicelli,1963,1,1
F:ba5c53f936e6,La BELLE VERTE,Coline Serreau,1996,1,1
F:dfe594b093ca,Forever,Heddy Honigmann,2006,1,1
F:d1a9a5748c78,Show People,King Vidor,1928,1,1
F:5fc54aec97c6,Louis Lumière,Eric Rohmer,1968,1,1
F:da6d823df02d,It's a Mad Mad Mad Mad World,Stanley Kramer,1963,1,1
F:d6af1e8ab205,Avengers  Endgame,"Anthony Russo, Joe Russo",2019,1,1
F:22e53c8dfe92,Winstanley,"Kevin Brownlow, Andrew Mollo",1975,1,1
F:171281d1f916,My Brother's Wedding,Charles Burnett,1983,1,1
F:4ce8c9c0eeb3,Cheung Fo,"Johnnie To Kei-fung, Law Wing-cheung",1999,1,1
F:2efeed69db4e,Il fiore delle Mille e una notte,Pier Paolo Pasolini,1974,1,1
F:e7ccda772d8c,A Beautiful Mind,Ron Howard,2001,1,1
F:a1abcaad03e6,Rain Man,Barry Levinson,1988,1,1
F:676fa1f3b53d,Creature from the Black Lagoon,Jack Arnold,1954,1,1
F:78c2e54fbdcb,The Fisher King,Terry Gilliam,1991,1,1
F:ee4b69b6dc68,Drugstore Cowboy,Gus Van Sant,1989,1,1
F:8017f475e394,What's Eating Gilbert Grape,Lasse Hallström,1993,1,1
F:ce75990faf5d,Defending Your Life,Albert Brooks,1991,1,1
F:98451e641a4b,Clerks,Kevin Smith,1994,1,1
F:a70ab0c99bd7,Capturing the Friedmans,Andrew Jarecki,2003,1,1
F:9b95166cbafa,Kad Budem Mrtav I Beo,Zivojin Pavlovic,1967,1,1
F:15a503f096e0,Kagadanan Sa Banwaan Ning Mga Engkanto,Lav Diaz,2007,1,1
F:8d24eabacd50,Petit Indi (Little Indi),Marc Recha,2009,1,1
F:7b064df7215c,The Unbearable Lightness of Being,Philip Kaufman,1987,1,1
F:53a88e425ace,Mest' Kinematograficeskogo Operatora,Ladislaw Starewicz,1912,1,1
F:fa03e0b0a93e,Seven Up!,,1964,1,1
F:90df177e5f01,Mashgh-e Shab,Abbas Kiarostami,1989,1,1
F:4c181098e13e,Nemirni,Kokan Rakonjac,1967,1,1
F:2332f35d39c5,Steak,Quentin Dupieux,2007,1,1
F:38e5752a66a4,Water and Power,Patrick O'Neill,1989,1,1
F:ad4edb710fbb,New Rose Hotel,Abel Ferrara,1998,1,1
F:6614a36abb51,Five Men in the Circus,Naruse Mikio,1935,1,1
F:6b912211526b,Sweet Country,Warwick Thornton,2017,1,1
F:7dee8efe4f29,Lore,Cate Shortland,2012,1,1
F:a048470c8b04,Jiā Nián Huá,Vivian Qu,2017,1,1
F:9ab6654243d3,The Gay Divorcee,Mark Sandrich,1934,1,1
F:e4d807f43b8e,Baisers Volés,François Truffaut,1968,1,1
F:41908e774964,Young and Innocent,Alfred Hitchcock,1937,1,1
F:196b0f978e5b,Superman,Richard Donner,1978,1,1
F:ad35832c2d30,Eros +Massacre,Yoshishige Yoshida,1969,1,1
F:54e0d32c9ba4,Rembrandt,Hans Steinhoff,1942,1,1
F:36447d8fa555,Pandemonium(=Demons),Toshio Matsumoto,1971,1,1
F:b43f0d3dd12e,Melancholia,Lav Diaz,2008,1,1
F:270ab55c320f,The Last Hunt,Richard Brooks,1955,1,1
F:bd0687b06d8e,"Atlantic City, U.S.A.",Louis Malle,1980,1,1
F:4d94c0effc5c,Hadutha Masriyya,Youssef Chahine,1982,1,1
F:a3de67d21e37,Holiday,George Cukor,1938,1,1
F:1ea2b3cc608c,"Monsters, Inc.",Pete Docter,2001,1,1
F:060c0cfa6957,Mutiny on the Bounty,Frank Lloyd,1935,1,1
F:e83f9fc0173c,Avatar,James Cameron,2009,1,1
F:982d58866fbe,Trouble in Mind,Alan Rudolph,1985,1,1
F:a4b15681ac82,Best in Show,Christopher Guest,2000,1,1
F:d1c72fdd34d2,The Bad Seed,Mervyn Leroy,1956,1,1
F:2ed847875f12,"The Making of ""Monsters""",John Greyson,1991,1,1
F:9de59473a08a,Prästänkan,Carl Th. Dreyer,1920,1,1
F:d0a89692a444,The Lodger  A Story of the London Fog,Alfred Hitchcock,1926,1,1
F:e4e92eb3d408,New York street scenes and noises--outtakes. Noise abatement,,1929,1,1
F:04df18b8cb18,Qīngqí gūniáng,,1980,1,1
F:a6147a56cc5f,The Flying Train,unknown (Deutsche Mutoskop- und Biograph Gmbh),1902,1,1
F:7d5a8cf87ffd,La Venganza de Pancho Villa,Felix Padilla and Edmundo Padilla,1936,1,1
F:bd764fb1bf8e,Allures,Jordan Belson,1960,1,1
F:30524599d5d6,Trash,Paul Morrissey,1970,1,1
F:f006f8de8b8c,Kyriakatiko Xypnima,Michael Cacoyannis,1953,1,1
F:7f41fac68aff,Jackass 3D,Jeff Tremaine,2010,1,1
F:638fd7d6cddc,The Perfect Kiss,Jonathan Demme,1985,1,1
F:b0e79455d220,Golden Parable,Vittorio De Setta,1955,1,1
F:2c4dfb999e45,Roar,Noel Marshall,1981,1,1
F:77f297c80f04,Frances Ha,Noah Baumbach,2012,1,1
F:280b9af9313a,Guelwaar,Ousmane Sembène,1992,1,1
F:91cca256bc0c,Vision in Meditation 1,Stan Brakhage,1989,1,1
F:944097966fd9,Ai No Mukidashi,Sion Sono,2008,1,1
F:bee2dd127e06,nausicaa of the valley of the wind,Hayao Miyazaki,1984,1,1
F:381ce8d1f380,Morphia,Aleksei Balabanov,2008,1,1
F:95d75c9628a1,Blood,Alina Rudnitskaya,2013,1,1
F:ff09f87a20ab,Closeness,Kantemir Balagov,2017,1,1
F:89804641becd,Something Better to Come,Hanna Polak,2014,1,1
F:9db1d11f57e4,Hytti nro 6,Juho Kuosmanen,2021,1,1
F:9b8f1aa5b227,Beginning,Dea Kulumbegashvili,2020,1,1
F:92eddde1ed07,Léolo,Jean-Claude Lauzon,1992,1,1
F:b6aba9d3ddf1,After Yang,Kogonada,2021,1,1
F:a7a9a07c4536,"Eu cand vreau sa fluier, fluier",Florin Serban,2010,1,1
F:f6ea710c78d6,Taxidermia,György Pálfi,2006,1,1
F:9c8ddc88a4c9,Jaguar,Jean Rouch,1967,1,1
F:99b04ab03bea,Double Blind/No Sex Last Night,Sophie Calle/Greg Shepard,1996,1,1
F:f56be8add83d,Khlebny Dyen,Sergey Dvortsevoy,1998,1,1
F:ac0b1e5ed6cb,Chunhyang,Im Kwon-taek,2000,1,1
F:e381310dfa5e,Kanashimi no Beradonna,Eiichi Yamamoto,1973,1,1
F:1d7409622daf,Nekromantik,Jörg Buttgereit,1987,1,1
F:3c3db5f9115a,Watchmen,Zack Snyder,2009,1,1
F:0245627d3bba,À Nous La Liberté,René Clair,1931,1,1
F:585cc59febc9,The Marriage Circle,Ernst Lubitsch,1923,1,1
F:f3b9536982c8,La FEMME DE L'AVIATEUR,Eric Rohmer,1980,1,1
F:960fe72c4460,Sunday Bloody Sunday,John Schlesinger,1971,1,1
F:fc8aefe316fa,Despair,Rainer Werner Fassbinder,1978,1,1
F:1512ffe2e6cb,High Anxiety,Mel Brooks,1977,1,1
F:7e2fd2d68a41,Expedition Content,"Veronika Kusumaryati, Ernst Karel",2020,1,1
F:5811672d70aa,One Way Passage,Tay Garnett,1932,1,1
F:4755dfbba005,Oliver Twist,David Lean,1948,1,1
F:c24f26c01d44,On the Town,"Gene Kelly, Stanley Donen",1949,1,1
F:551a4f09754d,Geetanjali,Mani Ratnam,1989,1,1
F:dd3819c8ce6d,Cry When it Happens,Laida Lertxundi,2010,1,1
F:0a2d5b8ece22,SORTIE D'USINE (Workers Leaving the Lumière Factory),Louis & Auguste Lumière,1895,1,1
F:08ce5e3e74d3,Yourself and Yours,Hong Sang-soo,2016,1,1
F:c972ac439605,Sinister,Scott Derrickson,2012,1,1
F:e4ce1f968b10,Leto,Kirill Serebrennikov,2018,1,1
F:b1e24ebb37de,Nothing,Ernst Schmidt Jr,1968,1,1
F:7dfc9f4bf02a,Exhibition,Joanna Hogg,2013,1,1
F:a091c1d20ba2,Mandala,Im Kwon-taek,1981,1,1
F:71b91bdf4fa7,The Look of Silence,Joshua Oppenheimer,2014,1,1
F:a861c2a77a8a,Spoor,Agnieszka Holland,2017,1,1
F:f0c68d70f570,Small Time Crooks,Woody Allen,2000,1,1
F:c622fd26f618,Super Fly,Gordon Parks Jr.,1972,1,1
F:f1721d18b5c8,Kobieta samotna,Agnieszka Holland,1981,1,1
F:e1f0a6191c3c,The Great Adventure,Arne Sucksdorff,1953,1,1
F:f59eb6c941d8,Le GRAND JEU,Jacques Feyder,1933,1,1
F:893982c3280e,The Adventures of Priscilla Queen of the Desert,Stephan Elliott,1994,1,1
F:09d51b902f11,Mark Twain,Will Vinton,1985,1,1
F:cc5f2737a330,Baby Face,Alfred E. Green,1933,1,1
F:b1ccd8040eb1,Death Becomes Her,Robert Zemeckis,1992,1,1
F:5f9c8471a3e9,The Witches,Nicolas Roeg,1989,1,1
F:1b20219f280c,La GLACE À TROIS FACES,Jean Epstein,1927,1,1
F:5e92360227d4,Jesse James,Henry King,1939,1,1
F:d38c102b8faa,The Box Theory,Owen Land,1984,1,1
F:44385ba859a3,Min Ye...,Souleymane Cissé,2009,1,1
F:7b6b79f1413f,Shooting Stars,A.V. Bramble,1928,1,1
F:ad91e13ab785,La ROSIÈRE DE PESSAC,Jean Eustache,1968,1,1
F:01a08bf8134a,Eleven Miles,,1992,1,1
F:de34dbd5448a,Solar Flare Arkestral Marching Band,Cauleen Smith,2011,1,1
F:66397f279630,Balikbayan #1 Memories of Overdevelopment Redux III,Kidlat Tahimik,2015,1,1
F:068ec89034a7,Luz obscura,Susana de Sousa Dias,2017,1,1
F:4077803abdd8,Chez Jolie Coiffure,Rosine Mbakam,2018,1,1
F:56fb7ccb626c,Utøya 22. juli,Erik Poppe,2018,1,1
F:f6e280303cdd,The Indian Tomb,Fritz Lang,1959,1,1
F:f0f0654073b4,The Underground Railroad,,2021,1,1
F:b32512c2a1c8,Vietnam War,Ken Burns and Lynn Novick,2017,1,1
F:73a71ff48689,Martin,George A. Romero,1976,1,1
F:ac626e14834f,Women Talking,Sarah Polley,2022,1,1
F:025330066c50,Over the Edge,Jonathan Kaplan,1979,1,1
F:fa327a64f548,Dallas Buyers Club,Jean-Marc Vallée,2013,1,1
F:050f16032d6e,Alive Inside,Michael Rossato-Bennett,2014,1,1
F:cc1292c72fc1,Room,Lenny Abrahamson,2015,1,1
F:49070c6346f4,Elvis,Baz Luhrmann,2022,1,1
F:ae7695e46ab9,The Immigrant,Charles Chaplin,1917,1,1
F:1efa450512a8,From the Pole to the Equator,Yervant Gianikian and Angela Ricci Lucchi,1987,1,1
F:f03bf0284951,Katatsumori,Naomi Kawase,1994,1,1
F:8c26ad41cf2f,Impressions,Jacques Perconte,2010,1,1
F:aa2acaa26c6a,Eaux D'artifice,Kenneth Anger,1953,1,1
F:dcddb38c3fb1,Ein Jahr,Renate Sami,2011,1,1
F:b93dd17d968b,A Journey to Avebury,Derek Jarman,1971,1,1
F:2439dfe3e390,Man With A Mirror,Guy Sherwin,1976,1,1
F:3ca39a803e7e,Pitcher of Colored Light,Robert Beavers,2007,1,1
F:5c1eb3894ae9,Reel Time,Annabel Nicolson,1973,1,1
F:4e5c87efb129,Heir to an Execution,Ivy Meeropol,2004,1,1
F:d60744f9f82f,Shirley,Josephine Decker,2018,1,1
F:3e34b65dc4b1,Les Amours d'Anaïs,Charline Bourgeois-Tacquet,2020,1,1
F:6c31d0ea5d78,Model Shop,Jacques Demy,1968,1,1
F:de856280d5b4,Valkoinen Peura,Erik Blomberg,1953,1,1
F:c9462914038c,Good Sam,Leo McCarey,1948,1,1
